iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
37011	0.667	985	16	None	-0.984	-6.7323	-10.1807	127.8709	4.1403	{"0": 16, "-1": 985}	745.729
38012	0.658	991	10	None	-0.99	-7.5422	-3.9356	120.9552	3.9609	{"0": 10, "-1": 991}	765.6828
39013	0.649	998	3	None	-0.997	-7.4217	-3.0337	140.6449	3.7643	{"0": 3, "-1": 998}	785.5746
40014	0.64	982	19	None	-0.981	-6.1472	-10.2144	147.4622	3.7558	{"0": 19, "-1": 982}	805.4823
41000	0.6311	984	2	None	-0.998	-8.0995	-7.7994	155.3158	4.1075	{"0": 2, "-1": 984}	825.0895
42001	0.6221	989	12	None	-0.988	-8.1751	-7.5319	144.0746	3.442	{"0": 12, "-1": 989}	845.1832
43002	0.6131	980	21	None	-0.979	-6.3609	-4.9188	124.2373	3.4962	{"0": 21, "-1": 980}	865.0578
44003	0.6041	986	15	None	-0.985	-8.0785	-12.0737	122.9027	3.2124	{"0": 15, "-1": 986}	884.9336
45004	0.5951	998	3	None	-0.997	-7.6511	-6.3487	129.3982	3.5286	{"0": 3, "-1": 998}	904.9023
46005	0.5861	996	5	None	-0.995	-7.4328	-10.4319	124.9427	3.1893	{"0": 5, "-1": 996}	924.8133
47006	0.5771	1000	1	None	-0.999	-7.9694	-2.34	121.8081	3.4702	{"0": 1, "-1": 1000}	944.7142
48007	0.5681	995	6	None	-0.994	-8.4142	-9.7087	132.8612	3.1351	{"0": 6, "-1": 995}	964.6237
49008	0.5591	992	9	None	-0.991	-7.5125	-7.7344	118.403	2.9811	{"0": 9, "-1": 992}	984.8258
50009	0.5501	1001	None	None	-1.0	-8.1869	-10.2844	145.3974	3.3489	{"-1": 1001}	1004.749
51010	0.541	999	2	None	-0.998	-8.6245	-7.3556	139.9451	3.5167	{"0": 2, "-1": 999}	1024.6709
52011	0.532	995	6	None	-0.994	-7.8963	-8.8162	136.2055	3.6047	{"0": 6, "-1": 995}	1044.579
53012	0.523	1001	None	None	-1.0	-8.6745	-9.1581	163.4657	3.6101	{"-1": 1001}	1064.5301
54013	0.514	979	22	None	-0.978	-7.0413	-6.7137	143.6967	3.1704	{"0": 22, "-1": 979}	1084.5457
55014	0.505	1001	None	None	-1.0	-8.5909	-7.1569	148.3245	2.5951	{"-1": 1001}	1104.4382
56000	0.4961	977	9	None	-0.9909	-7.359	-7.6588	128.3785	3.3635	{"0": 9, "-1": 977}	1124.0449
57001	0.4871	1001	None	None	-1.0	-9.2026	-10.2762	131.851	3.3702	{"-1": 1001}	1144.1243
58002	0.4781	1000	1	None	-0.999	-8.8336	-6.43	144.3896	2.7134	{"0": 1, "-1": 1000}	1163.9999
59003	0.4691	995	6	None	-0.994	-8.8196	-5.125	154.4318	3.1109	{"0": 6, "-1": 995}	1184.0008
60004	0.4601	1001	None	None	-1.0	-8.8216	-5.9519	155.0821	3.0649	{"-1": 1001}	1204.015
61005	0.4511	1001	None	None	-1.0	-9.9773	-7.1012	148.385	2.694	{"-1": 1001}	1224.0325
62006	0.4421	1001	None	None	-1.0	-8.3375	-6.1475	149.043	3.2829	{"-1": 1001}	1243.9999
63007	0.4331	991	10	None	-0.99	-7.5635	-5.7919	139.0846	2.724	{"0": 10, "-1": 991}	1263.9369
64008	0.4241	1001	None	None	-1.0	-10.3977	-11.6606	138.8686	2.497	{"-1": 1001}	1284.0036
65009	0.4151	1001	None	None	-1.0	-8.9639	-11.2669	137.8877	2.7011	{"-1": 1001}	1304.5375
66010	0.406	998	3	None	-0.997	-8.9229	-9.3743	145.4646	2.829	{"0": 3, "-1": 998}	1328.2691
67011	0.397	1001	None	None	-1.0	-9.8959	-10.6431	138.7293	2.2666	{"-1": 1001}	1351.7355
68012	0.388	1001	None	None	-1.0	-9.2566	-9.3318	134.2169	2.8912	{"-1": 1001}	1373.0928
69013	0.379	1001	None	None	-1.0	-9.3794	-6.9281	128.2246	2.6268	{"-1": 1001}	1393.7643
70014	0.37	1001	None	None	-1.0	-10.0134	-10.8675	148.6986	2.0905	{"-1": 1001}	1413.9849
71000	0.3611	986	None	None	-1.0	-10.3897	-10.7212	155.9224	2.1247	{"-1": 986}	1434.3281
72001	0.3521	997	4	None	-0.996	-8.8166	-10.2294	144.7219	2.9303	{"0": 4, "-1": 997}	1454.6699
73002	0.3431	999	2	None	-0.998	-9.5106	-8.6475	157.0101	2.2902	{"0": 2, "-1": 999}	1475.2668
74003	0.3341	1000	1	None	-0.999	-9.5388	-11.9263	142.4373	1.7288	{"0": 1, "-1": 1000}	1495.9089
75004	0.3251	1001	None	None	-1.0	-9.4612	-10.4225	139.9295	2.1539	{"-1": 1001}	1516.1613
76005	0.3161	1001	None	None	-1.0	-10.4208	-11.4137	150.1652	2.4478	{"-1": 1001}	1536.5165
77006	0.3071	999	2	None	-0.998	-9.9694	-9.5969	145.9219	2.7288	{"0": 2, "-1": 999}	1557.7076
78007	0.2981	1001	None	None	-1.0	-9.9724	-11.8625	158.4679	2.3488	{"-1": 1001}	1578.0129
79008	0.2891	1001	None	None	-1.0	-10.642	-7.9031	140.5989	2.9381	{"-1": 1001}	1598.8035
80009	0.2801	1001	None	None	-1.0	-10.3241	-10.9662	140.544	2.3026	{"-1": 1001}	1620.993
81010	0.271	1001	None	None	-1.0	-10.3674	-11.7507	145.6249	1.4324	{"-1": 1001}	1643.1892
82011	0.262	1001	None	None	-1.0	-10.1651	-11.9244	144.5775	2.2096	{"-1": 1001}	1663.9848
83012	0.253	1001	None	None	-1.0	-11.0668	-9.0188	136.0555	1.9247	{"-1": 1001}	1684.3768
84013	0.244	1001	None	None	-1.0	-11.6137	-11.1387	151.346	1.5843	{"-1": 1001}	1704.8941
85014	0.235	1001	None	None	-1.0	-11.2889	-11.7925	149.4638	2.1729	{"-1": 1001}	1727.2556
86000	0.2261	986	None	None	-1.0	-11.2925	-12.07	141.4667	2.2634	{"-1": 986}	1747.6406
87001	0.2171	1001	None	None	-1.0	-11.1953	-11.7719	156.9075	1.7522	{"-1": 1001}	1769.1131
88002	0.2081	1001	None	None	-1.0	-11.4376	-10.5394	147.0925	1.6142	{"-1": 1001}	1789.567
89003	0.1991	1001	None	None	-1.0	-11.1326	-10.7588	138.1257	1.0381	{"-1": 1001}	1810.0167
90004	0.1901	1001	None	None	-1.0	-11.1765	-5.8219	143.6437	1.6269	{"-1": 1001}	1831.0965
91005	0.1811	1001	None	None	-1.0	-10.9789	-12.3469	138.3998	1.249	{"-1": 1001}	1851.3612
92006	0.1721	1001	None	None	-1.0	-10.6232	-12.0444	151.1317	1.143	{"-1": 1001}	1872.0797
93007	0.1631	1001	None	None	-1.0	-12.2008	-12.2563	144.5684	1.5849	{"-1": 1001}	1892.4322
94008	0.1541	1001	None	None	-1.0	-12.185	-12.3556	150.7624	2.0025	{"-1": 1001}	1914.3785
95009	0.1451	1001	None	None	-1.0	-11.6834	-12.39	159.5528	1.2338	{"-1": 1001}	1934.738
96010	0.136	1001	None	None	-1.0	-11.7002	-12.235	155.2561	0.7447	{"-1": 1001}	1955.1141
97011	0.127	1001	None	None	-1.0	-12.1613	-12.5938	140.5326	1.4961	{"-1": 1001}	1976.2856
98012	0.118	1001	None	None	-1.0	-12.1305	-9.38	131.922	0.8759	{"-1": 1001}	1996.6574
99013	0.109	1001	None	None	-1.0	-12.0328	-12.3169	169.4968	0.5336	{"-1": 1001}	2016.928
100014	0.1	1001	None	None	-1.0	-10.9027	-12.3438	159.7165	0.3912	{"-1": 1001}	2037.626
1007	0.9911	852	152	None	-0.8163	-3.3531	-3.5306	3.8985	1.9306	{"0": 152, "10": 3, "-1": 852}	100.5371
2008	0.9821	889	112	None	-0.8881	-3.0968	-3.5706	1.1528	1.6176	{"0": 112, "-1": 889}	160.2113
3003	0.9731	924	67	None	-0.8884	-3.7866	-4.5888	6.166	2.3789	{"0": 67, "10": 4, "-1": 924}	245.4256
4004	0.9641	987	14	None	-0.986	-4.8457	-7.9919	3.4743	2.0656	{"0": 14, "-1": 987}	296.4659
5003	0.9551	899	99	None	-0.8899	-3.977	-2.9125	6.2415	2.2565	{"0": 99, "10": 1, "-1": 899}	390.5738
6004	0.9461	951	50	None	-0.95	-4.325	-1.7187	10.4161	2.6644	{"0": 50, "-1": 951}	475.54
7001	0.9371	876	118	None	-0.8485	-4.0249	-3.3587	39.0025	4.3069	{"0": 118, "10": 3, "-1": 876}	537.7248
8002	0.9281	876	125	None	-0.8751	-4.3214	-1.6394	23.609	3.1634	{"0": 125, "-1": 876}	572.2602
9013	0.919	953	55	None	-0.913	-4.6568	-4.2613	71.6493	5.5495	{"0": 55, "10": 3, "-1": 953}	649.1177
10014	0.91	951	50	None	-0.95	-4.4177	-5.2631	30.0904	3.528	{"0": 50, "-1": 951}	687.4033
11009	0.9011	911	82	None	-0.8955	-3.5446	-5.2944	52.344	4.0064	{"0": 82, "10": 2, "-1": 911}	755.49
