iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
81001	0.271	54	778	None	1.5924	0.575	0.5288	6.0402	23.7715	{"0": 778, "10": 164, "-1": 54}	11571.9618
82005	0.262	55	814	None	1.2898	0.5899	0.39	5.3128	18.9998	{"0": 814, "10": 135, "-1": 55}	11731.9478
83002	0.2531	77	854	None	0.5848	0.1344	0.1488	4.1778	18.4453	{"0": 854, "10": 66, "-1": 77}	11879.7913
84013	0.244	70	887	None	0.4649	0.2292	0.2025	4.2505	24.082	{"0": 887, "10": 54, "-1": 70}	12023.6887
85014	0.235	58	834	None	1.031	0.2638	0.3156	4.4971	19.6804	{"0": 834, "10": 109, "-1": 58}	12176.901
86001	0.2261	62	852	None	0.6768	0.2693	0.3025	5.362	19.4391	{"0": 852, "10": 73, "-1": 62}	12322.0634
87000	0.2171	49	856	None	0.8919	0.5804	0.5363	5.7096	20.6234	{"0": 856, "10": 94, "-1": 49}	12472.5544
88001	0.2081	62	869	None	0.6374	0.1396	0.4794	3.9645	13.7073	{"0": 869, "10": 70, "-1": 62}	12619.9689
89002	0.1991	68	840	None	0.8611	0.3158	0.32	5.02	18.9383	{"0": 840, "10": 93, "-1": 68}	12770.1303
90010	0.19	46	894	None	0.629	0.1715	0.2119	3.5507	13.6056	{"0": 894, "10": 68, "-1": 46}	12919.6551
91000	0.181	55	836	None	0.9444	0.7344	0.2982	3.8798	18.9731	{"0": 836, "10": 99, "-1": 55}	13070.2497
92008	0.1721	50	851	None	1.0119	0.2035	0.2463	3.8243	17.3695	{"0": 851, "10": 107, "-1": 50}	13225.8416
93000	0.163	46	889	None	0.5282	0.6459	0.57	2.7604	12.8727	{"0": 889, "10": 57, "-1": 46}	13370.2793
94000	0.154	36	853	None	1.074	0.575	0.1775	4.1709	20.0649	{"0": 853, "10": 111, "-1": 36}	13523.7613
95001	0.145	20	719	None	2.5974	0.7344	0.6469	3.2185	18.0323	{"0": 719, "10": 262, "-1": 20}	13710.6389
96010	0.136	39	880	None	0.8533	0.4688	0.3719	2.3787	13.1893	{"0": 880, "10": 90, "-1": 39}	13864.6898
97000	0.127	30	767	None	1.9192	0.6459	0.5757	2.5846	14.6481	{"0": 767, "10": 193, "-1": 30}	14035.3261
98004	0.1181	17	772	None	2.1245	0.25	0.5406	2.1797	13.4731	{"0": 772, "10": 215, "-1": 17}	14215.173
99001	0.1091	32	924	None	0.3791	0.3802	0.4288	2.5536	5.5633	{"0": 924, "10": 41, "-1": 32}	14360.6057
100002	0.1001	43	910	None	0.4366	0.4417	0.5494	2.5045	5.661	{"0": 910, "10": 48, "-1": 43}	14493.0973
