iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
3000	1	530	470	None	-0.53	-1.5897	-2.4031	0.5227	0.9266	{"0": 470, "-1": 530}	21.9922
4000	1	543	457	None	-0.543	-1.6434	-1.1713	0.5158	0.9184	{"0": 457, "-1": 543}	29.4163
5000	1	465	535	None	-0.465	-1.6174	-0.2544	0.4533	0.7169	{"0": 535, "-1": 465}	36.7095
6000	1	481	519	None	-0.481	-1.6017	-2.3431	0.4729	0.7501	{"0": 519, "-1": 481}	44.1612
7000	1	444	556	None	-0.444	-1.5756	-0.1425	0.4924	0.7863	{"0": 556, "-1": 444}	51.5
8000	1	500	500	None	-0.5	-1.5813	-2.8225	0.5893	0.8843	{"0": 500, "-1": 500}	58.8507
9000	1	529	471	None	-0.529	-1.5958	-1.5337	0.606	0.8906	{"0": 471, "-1": 529}	66.1903
10000	1	484	516	None	-0.484	-1.5921	-2.3575	0.5793	0.7866	{"0": 516, "-1": 484}	73.4495
11000	1	372	628	None	-0.372	-1.5484	-0.6969	0.5865	0.6629	{"0": 628, "-1": 372}	80.7916
12000	1	557	443	None	-0.557	-1.5727	-2.5362	0.663	0.8703	{"0": 443, "-1": 557}	88.0377
13000	1	531	469	None	-0.531	-1.5913	-1.12	0.6444	0.912	{"0": 469, "-1": 531}	95.3608
14000	1	490	510	None	-0.49	-1.5906	-2.0212	0.7915	1.0042	{"0": 510, "-1": 490}	102.779
15000	1	526	474	None	-0.526	-1.6007	-1.9319	0.5311	0.654	{"0": 474, "-1": 526}	110.4731
16000	1	490	510	None	-0.49	-1.6028	-2.0144	0.8695	0.9958	{"0": 510, "-1": 490}	117.7689
17000	1	442	558	None	-0.442	-1.5875	-0.7475	0.765	0.9113	{"0": 558, "-1": 442}	125.0245
18000	1	420	580	None	-0.42	-1.5708	-0.7056	0.7451	0.9514	{"0": 580, "-1": 420}	132.5317
19005	1	470	534	1	-0.4577	-0.4219	-0.4219	24.486	2.2827	{"0": 534, "10": 1, "-1": 470}	140.0368
20005	1	472	528	None	-0.472	-1.3953	-0.8925	0.9474	0.9826	{"0": 528, "-1": 472}	147.518
21005	1	475	525	None	-0.475	-1.4483	-0.4431	0.8287	0.8777	{"0": 525, "-1": 475}	154.8901
22005	1	496	504	None	-0.496	-1.4992	-1.5794	0.8814	1.0334	{"0": 504, "-1": 496}	162.2793
23005	1	484	516	None	-0.484	-1.4955	-1.1906	0.819	0.8911	{"0": 516, "-1": 484}	170.0771
24005	1	447	553	None	-0.447	-1.4853	-1.5206	0.7639	0.962	{"0": 553, "-1": 447}	177.3134
25005	1	476	524	None	-0.476	-1.4884	-3.2712	0.7411	0.7835	{"0": 524, "-1": 476}	184.8452
26005	1	490	510	None	-0.49	-1.5013	-0.0181	0.7592	0.9238	{"0": 510, "-1": 490}	193.1273
27001	1	454	541	1	-0.4458	-1.4833	-2.1406	37.0292	2.6296	{"0": 541, "10": 1, "-1": 454}	201.8395
28001	1	607	393	None	-0.607	-1.7408	-1.5775	0.8793	0.9846	{"0": 393, "-1": 607}	210.3323
29001	1	411	589	None	-0.411	-1.5889	-1.4131	0.8459	0.9892	{"0": 589, "-1": 411}	219.0311
30001	1	519	481	None	-0.519	-1.6042	-1.6444	1.0364	1.1452	{"0": 481, "-1": 519}	227.1513
31001	1	444	556	None	-0.444	-1.5619	-0.7737	0.8811	0.9849	{"0": 556, "-1": 444}	235.3054
32001	1	596	404	None	-0.596	-1.64	-2.7306	0.87	0.984	{"0": 404, "-1": 596}	242.5621
33001	1	560	440	None	-0.56	-1.6656	-0.4375	0.7029	0.895	{"0": 440, "-1": 560}	249.9314
34001	1	470	530	None	-0.47	-1.63	-1.3319	0.931	0.9638	{"0": 530, "-1": 470}	257.2481
35001	1	517	483	None	-0.517	-1.6398	-1.5918	0.8292	0.9689	{"0": 483, "-1": 517}	264.5472
36001	1	628	372	None	-0.628	-1.6867	-1.5006	0.8233	0.9471	{"0": 372, "-1": 628}	271.9425
37001	1	472	528	None	-0.472	-1.6729	-1.3606	0.7188	0.892	{"0": 528, "-1": 472}	279.3192
38001	1	423	577	None	-0.423	-1.6423	-0.9025	0.631	0.6746	{"0": 577, "-1": 423}	286.632
39001	1	508	492	None	-0.508	-1.6445	-2.5744	1.0006	1.1403	{"0": 492, "-1": 508}	293.9007
40001	1	485	515	None	-0.485	-1.6366	-2.7781	0.7534	0.9893	{"0": 515, "-1": 485}	301.1439
41001	1	409	591	None	-0.409	-1.6124	-0.7869	0.7176	0.9178	{"0": 591, "-1": 409}	308.4395
42001	1	492	508	None	-0.492	-1.6097	-3.3262	0.6109	0.8335	{"0": 508, "-1": 492}	315.7392
43001	1	392	608	None	-0.392	-1.5812	-1.5037	0.7468	0.8884	{"0": 608, "-1": 392}	322.9623
44001	1	506	494	None	-0.506	-1.5838	-2.015	0.7373	0.9139	{"0": 494, "-1": 506}	330.3064
45001	1	478	522	None	-0.478	-1.5758	-1.8681	0.6246	0.9043	{"0": 522, "-1": 478}	337.582
46001	1	504	496	None	-0.504	-1.5766	-2.9025	0.5938	0.7763	{"0": 496, "-1": 504}	345.0072
47001	1	420	580	None	-0.42	-1.5584	-1.3213	0.5251	0.6425	{"0": 580, "-1": 420}	352.4034
48001	1	523	477	None	-0.523	-1.5647	-1.6719	0.5284	0.773	{"0": 477, "-1": 523}	359.7591
49001	1	460	540	None	-0.46	-1.5594	-1.6031	0.6477	0.9187	{"0": 540, "-1": 460}	367.0442
50015	1	466	547	1	-0.4497	-1.596	-1.6656	57.4301	3.2458	{"0": 547, "10": 1, "-1": 466}	374.5789
51015	1	512	488	None	-0.512	-1.7137	-1.3531	0.5165	0.7255	{"0": 488, "-1": 512}	381.8655
52015	1	488	512	None	-0.488	-1.6702	-1.4294	0.4829	0.7293	{"0": 512, "-1": 488}	389.1962
53015	1	529	471	None	-0.529	-1.671	-1.9725	0.5151	0.7407	{"0": 471, "-1": 529}	396.8299
54015	1	411	589	None	-0.411	-1.5707	-0.605	0.4929	0.7822	{"0": 589, "-1": 411}	404.2695
55015	1	419	581	None	-0.419	-1.5284	-0.5475	0.491	0.717	{"0": 581, "-1": 419}	411.6403
56015	1	535	465	None	-0.535	-1.5612	-0.8875	0.4632	0.6921	{"0": 465, "-1": 535}	418.8979
57015	1	469	531	None	-0.469	-1.5533	-0.9756	0.4947	0.717	{"0": 531, "-1": 469}	426.1832
58015	1	424	576	None	-0.424	-1.515	-1.6288	0.4336	0.7002	{"0": 576, "-1": 424}	433.4403
59015	1	470	530	None	-0.47	-1.5158	-2.8844	0.4062	0.6544	{"0": 530, "-1": 470}	440.7734
60015	1	456	544	None	-0.456	-1.5132	-1.4644	0.37	0.5839	{"0": 544, "-1": 456}	448.1376
61015	1	457	543	None	-0.457	-1.5048	-2.225	0.3952	0.6868	{"0": 543, "-1": 457}	455.5994
62015	1	472	528	None	-0.472	-1.5034	-1.6325	0.3714	0.6138	{"0": 528, "-1": 472}	463.0185
63015	1	395	605	None	-0.395	-1.4801	-2.4069	0.3695	0.7078	{"0": 605, "-1": 395}	470.3928
64015	1	433	567	None	-0.433	-1.4691	-1.0806	0.398	0.7205	{"0": 567, "-1": 433}	477.8414
65015	1	435	565	None	-0.435	-1.4575	-1.2387	0.3731	0.6616	{"0": 565, "-1": 435}	485.396
66015	1	540	460	None	-0.54	-1.4768	-1.3269	0.3616	0.7539	{"0": 460, "-1": 540}	492.6592
67015	1	490	510	None	-0.49	-1.4802	-1.5775	0.3418	0.6361	{"0": 510, "-1": 490}	499.9673
68015	1	529	471	None	-0.529	-1.4948	-1.3294	0.4126	0.8014	{"0": 471, "-1": 529}	507.3111
69015	1	415	585	None	-0.415	-1.4804	-1.7956	0.3419	0.6513	{"0": 585, "-1": 415}	514.7557
70015	1	465	535	None	-0.465	-1.478	-2.2369	0.3661	0.6174	{"0": 535, "-1": 465}	522.1545
71015	1	465	535	None	-0.465	-1.4786	-2.6756	0.4416	0.971	{"0": 535, "-1": 465}	529.5472
72015	1	502	498	None	-0.502	-1.485	-0.5031	0.3979	0.8885	{"0": 498, "-1": 502}	536.871
73015	1	448	552	None	-0.448	-1.4818	-1.2019	0.3484	0.7135	{"0": 552, "-1": 448}	544.2196
74015	1	389	611	None	-0.389	-1.4679	-0.9969	0.3337	0.6953	{"0": 611, "-1": 389}	552.4773
75015	1	494	506	None	-0.494	-1.4696	-1.9856	0.372	0.8313	{"0": 506, "-1": 494}	560.0
76015	1	518	482	None	-0.518	-1.4758	-0.2787	0.3426	0.8281	{"0": 482, "-1": 518}	567.3441
77015	1	461	539	None	-0.461	-1.4746	-2.55	0.3416	0.7629	{"0": 539, "-1": 461}	574.9598
78015	1	469	531	None	-0.469	-1.4734	-0.9	0.3679	0.8652	{"0": 531, "-1": 469}	582.6085
79015	1	501	499	None	-0.501	-1.4768	-1.0069	0.3844	0.9822	{"0": 499, "-1": 501}	590.7052
80015	1	474	526	None	-0.474	-1.4752	-1.6856	0.3613	0.867	{"0": 526, "-1": 474}	598.1523
81015	1	521	479	None	-0.521	-1.4836	-1.4312	0.3509	0.8984	{"0": 479, "-1": 521}	605.31
82015	1	493	507	None	-0.493	-1.4894	-1.3087	0.362	0.9997	{"0": 507, "-1": 493}	612.5227
83013	1	392	605	1	-0.3828	-1.2633	-1.0975	56.4725	4.7235	{"0": 605, "10": 1, "-1": 392}	620.2718
84013	1	427	573	None	-0.427	-1.3018	-1.0769	0.3448	0.989	{"0": 573, "-1": 427}	627.4445
85013	1	479	521	None	-0.479	-1.3859	-0.5719	0.3256	0.9424	{"0": 521, "-1": 479}	635.0851
86013	1	477	523	None	-0.477	-1.4029	-2.5425	0.3585	0.8331	{"0": 523, "-1": 477}	642.3298
87013	1	367	633	None	-0.367	-1.3192	-0.7737	0.3589	0.9519	{"0": 633, "-1": 367}	649.5691
88013	1	494	506	None	-0.494	-1.3665	-1.9456	0.4189	1.1335	{"0": 506, "-1": 494}	656.7753
89013	1	435	565	None	-0.435	-1.3665	-2.6031	0.312	0.834	{"0": 565, "-1": 435}	664.2931
90013	1	384	616	None	-0.384	-1.3325	-0.2587	0.3446	1.0945	{"0": 616, "-1": 384}	671.4262
91013	1	459	541	None	-0.459	-1.3451	-1.3444	0.3613	1.1263	{"0": 541, "-1": 459}	679.0348
92022	1	405	603	1	-0.3915	-1.0294	-1.0375	48.1895	4.3071	{"0": 603, "10": 1, "-1": 405}	686.3685
93022	1	445	555	None	-0.445	-1.3045	-1.3431	0.3855	1.1778	{"0": 555, "-1": 445}	693.6068
94022	1	458	542	None	-0.458	-1.3473	-1.4444	0.3829	1.0489	{"0": 542, "-1": 458}	700.9299
95003	1	433	547	1	-0.4312	-1.5442	-1.9056	49.1638	4.3467	{"0": 547, "10": 1, "-1": 433}	708.6044
96003	1	447	553	None	-0.447	-1.383	-2.5394	0.3372	1.0411	{"0": 553, "-1": 447}	715.76
97003	1	433	567	None	-0.433	-1.3445	-0.4487	0.2851	0.7174	{"0": 567, "-1": 433}	722.8872
98002	1	430	568	1	-0.4204	-0.8082	-0.2906	44.2961	4.359	{"0": 568, "10": 1, "-1": 430}	730.0769
99002	1	440	560	None	-0.44	-1.3764	-1.435	0.3359	1.0091	{"0": 560, "-1": 440}	737.2725
100002	1	414	586	None	-0.414	-1.3377	-0.8556	0.3785	1.2199	{"0": 586, "-1": 414}	744.6002
101002	1	403	597	None	-0.403	-1.2885	-1.215	0.3837	1.0591	{"0": 597, "-1": 403}	751.7594
102002	1	431	569	None	-0.431	-1.2967	-0.3188	0.3095	0.9514	{"0": 569, "-1": 431}	759.0531
103002	1	402	598	None	-0.402	-1.277	-2.6987	0.3417	1.009	{"0": 598, "-1": 402}	766.1948
104002	1	543	457	None	-0.543	-1.3474	-0.8794	0.3174	0.9848	{"0": 457, "-1": 543}	773.37
105002	1	512	488	None	-0.512	-1.3828	-1.4625	0.3815	1.2629	{"0": 488, "-1": 512}	780.4737
106002	1	424	576	None	-0.424	-1.3702	-3.0938	0.3241	0.9851	{"0": 576, "-1": 424}	787.723
107002	1	427	573	None	-0.427	-1.3642	-1.2012	0.3039	0.7927	{"0": 573, "-1": 427}	794.8912
108002	1	422	578	None	-0.422	-1.3591	-0.9356	0.372	1.1895	{"0": 578, "-1": 422}	802.0554
109002	1	495	505	None	-0.495	-1.3789	-1.2012	0.316	0.8989	{"0": 505, "-1": 495}	809.3916
110002	1	445	555	None	-0.445	-1.3788	-2.7725	0.3315	0.9756	{"0": 555, "-1": 445}	816.7167
111002	1	468	532	None	-0.468	-1.3824	-0.6687	0.3338	1.0911	{"0": 532, "-1": 468}	824.0398
112002	1	431	569	None	-0.431	-1.3812	-1.2394	0.3453	1.1282	{"0": 569, "-1": 431}	831.2504
113002	1	474	526	None	-0.474	-1.3891	-3.995	0.3932	1.3899	{"0": 526, "-1": 474}	838.4276
114002	1	549	451	None	-0.549	-1.4176	-1.4237	0.3504	1.4967	{"0": 451, "-1": 549}	845.6979
115002	1	492	508	None	-0.492	-1.4265	-0.74	0.392	1.7013	{"0": 508, "-1": 492}	852.8176
116002	1	395	605	None	-0.395	-1.4116	0.0019	0.3527	1.4315	{"0": 605, "-1": 395}	859.9559
117002	1	528	472	None	-0.528	-1.4254	-2.3206	0.3604	1.5996	{"0": 472, "-1": 528}	867.1606
118002	1	366	634	None	-0.366	-1.4053	-0.3981	0.3137	1.1243	{"0": 634, "-1": 366}	874.4148
119002	1	448	551	1	-0.438	-0.6008	-0.7531	50.5041	6.3533	{"0": 551, "10": 1, "-1": 448}	881.588
120002	1	448	552	None	-0.448	-1.3178	-0.9312	0.3511	1.2863	{"0": 552, "-1": 448}	889.7213
121002	1	411	589	None	-0.411	-1.2487	-1.2919	0.3539	1.3931	{"0": 589, "-1": 411}	897.126
122002	1	429	571	None	-0.429	-1.2724	-3.0975	0.3041	1.2153	{"0": 571, "-1": 429}	904.3534
123002	1	468	532	None	-0.468	-1.3257	-1.5725	0.3423	1.4145	{"0": 532, "-1": 468}	911.6076
124002	1	493	507	None	-0.493	-1.3567	-0.3006	0.371	1.5233	{"0": 507, "-1": 493}	918.778
125002	1	413	587	None	-0.413	-1.3389	-1.2931	0.3217	1.2176	{"0": 587, "-1": 413}	925.9962
126002	1	450	550	None	-0.45	-1.3438	-1.5938	0.3413	1.4552	{"0": 550, "-1": 450}	933.1548
127002	1	591	409	None	-0.591	-1.4422	-0.3806	0.314	1.8107	{"0": 409, "-1": 591}	940.4205
128002	1	461	539	None	-0.461	-1.4407	-0.7512	0.3365	1.4113	{"0": 539, "-1": 461}	947.5715
129002	1	504	496	None	-0.504	-1.4606	-1.2375	0.3484	1.6717	{"0": 496, "-1": 504}	954.7382
130002	1	411	589	None	-0.411	-1.435	-1.7806	0.3451	1.428	{"0": 589, "-1": 411}	961.9164
131021	1	469	549	1	-0.4504	-1.1975	-1.0756	49.5431	7.7856	{"0": 549, "10": 1, "-1": 469}	969.2886
132012	1	399	591	1	-0.3925	-1.3527	-1.5981	50.4465	6.0947	{"0": 591, "10": 1, "-1": 399}	976.4476
133012	1	411	589	None	-0.411	-1.2915	-1.285	0.2985	1.2944	{"0": 589, "-1": 411}	983.6264
134012	1	370	630	None	-0.37	-1.2231	-1.1419	0.3312	1.6204	{"0": 630, "-1": 370}	990.7471
135012	1	395	605	None	-0.395	-1.2069	-2.0875	0.3207	1.3665	{"0": 605, "-1": 395}	997.9792
136012	1	460	540	None	-0.46	-1.2565	-1.6256	0.2864	1.5205	{"0": 540, "-1": 460}	1005.1444
137012	1	496	504	None	-0.496	-1.3027	-1.2625	0.3371	1.5215	{"0": 504, "-1": 496}	1012.3643
138012	1	469	531	None	-0.469	-1.3302	-0.9631	0.3232	1.4602	{"0": 531, "-1": 469}	1019.546
139012	1	354	646	None	-0.354	-1.2916	-0.735	0.3349	1.4575	{"0": 646, "-1": 354}	1026.8167
140012	1	538	462	None	-0.538	-1.3431	-0.7862	0.4382	2.2682	{"0": 462, "-1": 538}	1033.9998
141018	1	514	491	1	-0.501	-1.6278	-0.3756	52.5338	7.4534	{"0": 491, "10": 1, "-1": 514}	1041.5215
142005	1	510	476	1	-0.5066	-1.6707	-2.93	54.0665	9.3612	{"0": 476, "10": 1, "-1": 510}	1049.1066
143005	1	487	513	None	-0.487	-1.552	-0.7406	0.3296	1.5472	{"0": 513, "-1": 487}	1056.3204
144005	1	504	496	None	-0.504	-1.5821	-1.0375	0.3336	1.8374	{"0": 496, "-1": 504}	1063.4912
145005	1	417	583	None	-0.417	-1.4698	-0.7862	0.3114	1.5658	{"0": 583, "-1": 417}	1070.6063
146005	1	471	529	None	-0.471	-1.468	-1.0506	0.382	2.0334	{"0": 529, "-1": 471}	1077.8566
147005	1	505	495	None	-0.505	-1.5048	-0.6225	0.3038	1.6131	{"0": 495, "-1": 505}	1084.9933
148005	1	412	588	None	-0.412	-1.4613	-2.6162	0.3177	1.4213	{"0": 588, "-1": 412}	1092.2734
149005	1	421	579	None	-0.421	-1.4423	-0.1987	0.3493	1.8168	{"0": 579, "-1": 421}	1099.8382
150005	1	499	501	None	-0.499	-1.4587	-1.0631	0.3956	2.3843	{"0": 501, "-1": 499}	1106.9929
151005	1	509	491	None	-0.509	-1.477	-0.9106	0.3604	1.9641	{"0": 491, "-1": 509}	1114.1256
152005	1	428	572	None	-0.428	-1.4612	-3.2206	0.3416	1.9634	{"0": 572, "-1": 428}	1121.4249
153005	1	446	554	None	-0.446	-1.451	-0.3362	0.3541	2.2119	{"0": 554, "-1": 446}	1128.5555
154005	1	503	497	None	-0.503	-1.4639	-2.0213	0.3747	2.1883	{"0": 497, "-1": 503}	1135.6917
155005	1	464	536	None	-0.464	-1.4564	-1.095	0.3572	2.15	{"0": 536, "-1": 464}	1142.8394
156005	1	504	496	None	-0.504	-1.4686	-0.7206	0.3306	2.1201	{"0": 496, "-1": 504}	1150.0111
157005	1	432	568	None	-0.432	-1.4599	-1.9844	0.2935	1.7866	{"0": 568, "-1": 432}	1157.9893
158005	1	452	548	None	-0.452	-1.4573	-1.4362	0.3719	2.1464	{"0": 548, "-1": 452}	1166.0064
159005	1	412	588	None	-0.412	-1.4441	-2.1113	0.3723	2.4642	{"0": 588, "-1": 412}	1173.6496
160005	1	434	566	None	-0.434	-1.4344	-0.2731	0.3165	1.9939	{"0": 566, "-1": 434}	1180.8398
161005	1	473	527	None	-0.473	-1.44	-1.4575	0.319	2.2599	{"0": 527, "-1": 473}	1187.9698
162005	1	534	466	None	-0.534	-1.4561	-1.6312	0.389	2.8109	{"0": 466, "-1": 534}	1196.1357
163005	1	435	565	None	-0.435	-1.4522	-0.8031	0.3375	2.2743	{"0": 565, "-1": 435}	1204.6304
164005	1	570	430	None	-0.57	-1.4723	-1.5987	0.3687	2.9386	{"0": 430, "-1": 570}	1211.8661
165005	1	390	610	None	-0.39	-1.4595	-0.2662	0.3224	2.4705	{"0": 610, "-1": 390}	1218.9643
166005	1	572	428	None	-0.572	-1.477	-1.5725	0.3602	2.8686	{"0": 428, "-1": 572}	1226.0905
167005	1	518	482	None	-0.518	-1.482	-2.5919	0.3234	2.7733	{"0": 482, "-1": 518}	1233.2647
168005	1	562	438	None	-0.562	-1.4933	-2.5694	0.3795	3.0542	{"0": 438, "-1": 562}	1240.4654
169005	1	459	541	None	-0.459	-1.4904	-1.2669	0.3433	2.5965	{"0": 541, "-1": 459}	1247.675
170005	1	504	496	None	-0.504	-1.4941	-1.4381	0.3712	3.0484	{"0": 496, "-1": 504}	1254.9537
171005	1	499	501	None	-0.499	-1.4973	-0.42	0.3113	2.6266	{"0": 501, "-1": 499}	1262.1719
172005	1	422	578	None	-0.422	-1.4896	0.0381	0.3285	2.8898	{"0": 578, "-1": 422}	1269.3423
173005	1	473	527	None	-0.473	-1.4897	-1.6125	0.3342	3.0759	{"0": 527, "-1": 473}	1276.5144
174005	1	499	501	None	-0.499	-1.4942	-1.2881	0.3319	2.962	{"0": 501, "-1": 499}	1283.5536
175005	1	496	504	None	-0.496	-1.4974	-0.6331	0.3522	3.1526	{"0": 504, "-1": 496}	1290.7283
176005	1	475	525	None	-0.475	-1.4994	-0.2512	0.3588	3.3498	{"0": 525, "-1": 475}	1297.99
177005	1	459	541	None	-0.459	-1.4983	-0.6456	0.3919	4.1803	{"0": 541, "-1": 459}	1305.1226
178005	1	443	557	None	-0.443	-1.4932	-1.2756	0.297	2.6824	{"0": 557, "-1": 443}	1312.2669
179005	1	450	550	None	-0.45	-1.4916	-0.715	0.3458	3.5102	{"0": 550, "-1": 450}	1319.368
180005	1	461	539	None	-0.461	-1.4901	-0.3944	0.2858	2.7564	{"0": 539, "-1": 461}	1326.5387
181005	1	527	473	None	-0.527	-1.4969	-2.9969	0.3158	3.8925	{"0": 473, "-1": 527}	1333.6513
182005	1	503	497	None	-0.503	-1.5013	-0.8437	0.3296	3.5341	{"0": 497, "-1": 503}	1340.7985
183005	1	502	498	None	-0.502	-1.5057	-1.265	0.3723	4.3644	{"0": 498, "-1": 502}	1348.0757
184005	1	480	520	None	-0.48	-1.5061	-1.7381	0.3216	3.7145	{"0": 520, "-1": 480}	1355.1848
185005	1	457	543	None	-0.457	-1.5033	-1.2188	0.3253	3.9618	{"0": 543, "-1": 457}	1362.5604
186005	1	485	515	None	-0.485	-1.5025	-0.6863	0.33	3.9173	{"0": 515, "-1": 485}	1369.7736
