iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
22012	0.802	216	771	None	-0.0759	-0.1062	-0.295	9.3236	3.7619	{"0": 771, "10": 14, "-1": 216}	3009.9271
23009	0.7931	195	770	None	0.1254	-0.5937	-0.1725	16.4725	4.48	{"0": 770, "10": 32, "-1": 195}	3148.9573
24005	0.7841	173	797	None	0.0873	0.4181	0.3788	13.4884	2.8795	{"0": 797, "10": 26, "-1": 173}	3288.7504
25004	0.775	194	776	None	0.0961	0.5938	-0.0487	13.9108	3.044	{"0": 776, "10": 29, "-1": 194}	3428.2576
26005	0.7661	181	793	None	0.0889	-0.3309	-0.4694	9.4697	2.6694	{"0": 793, "10": 27, "-1": 181}	3567.2551
27004	0.7571	180	784	None	0.1702	0.0533	0.1181	15.4753	2.7624	{"0": 784, "10": 35, "-1": 180}	3707.9544
28005	0.7481	172	786	None	0.2577	-0.1271	-0.1887	13.4269	2.4371	{"0": 786, "10": 43, "-1": 172}	3849.863
29005	0.7391	165	811	None	0.075	0.0426	0.1019	7.5611	2.5835	{"0": 811, "10": 24, "-1": 165}	3986.741
30011	0.73	189	795	None	0.0308	0.2771	0.0956	7.356	4.3792	{"0": 795, "10": 22, "-1": 189}	4129.4075
31004	0.7211	189	787	None	-0.0191	0.0337	-0.065	6.3466	6.5287	{"0": 787, "10": 17, "-1": 189}	4266.5872
32002	0.7121	184	785	None	0.1062	-0.3979	-0.0775	10.9995	7.6926	{"0": 785, "10": 29, "-1": 184}	4405.1795
33009	0.7031	185	797	None	0.0645	0.0375	-0.1269	10.2168	8.7132	{"0": 797, "10": 25, "-1": 185}	4547.8187
34008	0.6941	174	808	None	-0.004	-0.0175	-0.0162	6.6406	10.5597	{"0": 808, "10": 17, "-1": 174}	4688.4594
35008	0.6851	191	787	None	0.029	-0.3917	0.1244	9.0289	14.6864	{"0": 787, "10": 22, "-1": 191}	4827.8725
36008	0.6761	158	799	None	0.272	0.0708	0.2106	14.6493	9.955	{"0": 799, "10": 43, "-1": 158}	4968.0781
37007	0.6671	183	795	None	0.027	0.2701	0.2394	7.3923	12.8567	{"0": 795, "10": 21, "-1": 183}	5101.305
38005	0.6581	186	785	None	0.0842	-0.15	-0.0475	7.796	13.9101	{"0": 785, "10": 27, "-1": 186}	5235.3232
39000	0.649	167	792	None	0.194	0.6016	0.2331	11.4686	11.2563	{"0": 792, "10": 36, "-1": 167}	5371.4862
40010	0.64	172	795	None	0.2554	0.0334	-0.3337	9.9866	18.7076	{"0": 795, "10": 43, "-1": 172}	5511.7868
41009	0.6311	186	767	None	0.2743	-0.5604	0.015	11.026	20.9861	{"0": 767, "10": 46, "-1": 186}	5652.3011
42012	0.622	146	804	None	0.3829	0.2667	0.1094	10.121	22.7339	{"0": 804, "10": 53, "-1": 146}	5794.9808
43002	0.6131	144	794	None	0.3798	-0.144	0.0375	10.4371	23.366	{"0": 794, "10": 52, "-1": 144}	5938.0239
44000	0.6041	148	794	None	0.4128	-0.1687	-0.0694	10.9149	31.4212	{"0": 794, "10": 56, "-1": 148}	6082.3283
45003	0.595	138	804	None	0.4706	0.0485	-0.3662	11.4655	26.805	{"0": 804, "10": 61, "-1": 138}	6227.8929
46012	0.586	133	810	None	0.5223	0.0151	-0.0687	11.9231	30.2511	{"0": 810, "10": 66, "-1": 133}	6376.5249
47002	0.577	141	779	None	0.5646	-0.05	0.3007	10.5068	29.9391	{"0": 779, "10": 70, "-1": 141}	6521.0168
48011	0.568	138	808	None	0.4876	-0.0524	0.1506	9.6667	28.9626	{"0": 808, "10": 63, "-1": 138}	6667.7492
49002	0.5591	136	785	None	0.5691	0.3583	0.3938	10.436	32.2068	{"0": 785, "10": 70, "-1": 136}	6814.4208
50013	0.55	110	832	None	0.5737	0.0334	0.1331	9.1423	30.0008	{"0": 832, "10": 69, "-1": 110}	6964.1292
51001	0.5411	126	779	None	0.7126	0.5352	0.2888	11.4829	28.5318	{"0": 779, "10": 83, "-1": 126}	7114.5313
52003	0.5321	125	812	None	0.524	-0.025	0.0406	9.4018	32.274	{"0": 812, "10": 65, "-1": 125}	7261.1702
53013	0.523	139	799	None	0.5752	-0.525	-0.1519	11.319	29.9268	{"0": 799, "10": 72, "-1": 139}	7410.6108
54005	0.5141	156	771	None	0.498	0.0604	-0.0681	9.1083	33.5697	{"0": 771, "10": 65, "-1": 156}	7556.2444
55003	0.505	130	808	None	0.4709	0.6016	0.4188	9.5953	30.6912	{"0": 808, "10": 60, "-1": 130}	7700.196
56001	0.496	100	804	None	0.8417	0.6016	-0.0637	10.9242	31.1351	{"0": 804, "10": 94, "-1": 100}	7852.5478
57003	0.487	143	770	None	0.7455	0.575	0.1275	9.9136	35.9171	{"0": 770, "10": 89, "-1": 143}	8001.4608
58006	0.4781	114	812	None	0.654	0.1058	0.2444	8.4962	30.1978	{"0": 812, "10": 77, "-1": 114}	8149.2884
59005	0.469	133	778	None	0.7477	0.1588	0.1156	9.9039	31.1833	{"0": 778, "10": 88, "-1": 133}	8300.7409
60002	0.4601	137	793	None	0.5346	-0.4429	-0.285	8.754	33.8509	{"0": 793, "10": 67, "-1": 137}	8449.9185
61014	0.451	120	811	None	0.6818	0.1292	0.0269	9.5672	31.5756	{"0": 811, "10": 81, "-1": 120}	8603.4198
62005	0.4421	99	821	None	0.6165	-0.1052	0.0981	9.2679	37.825	{"0": 821, "10": 71, "-1": 99}	8750.5428
63002	0.4331	101	805	None	0.8114	0.1072	0.15	10.2038	37.1166	{"0": 805, "10": 91, "-1": 101}	8903.1105
64007	0.424	110	797	None	0.8657	0.6055	0.3138	9.8913	25.6701	{"0": 797, "10": 98, "-1": 110}	9057.8976
65008	0.4151	127	781	None	0.8022	0.4959	0.29	9.6894	30.1343	{"0": 781, "10": 93, "-1": 127}	9211.8805
66014	0.406	123	813	None	0.5736	-0.1583	0.0075	6.8852	25.6628	{"0": 813, "10": 70, "-1": 123}	9361.3251
67004	0.3971	101	775	None	1.0495	0.1167	0.135	8.1945	31.5877	{"0": 775, "10": 114, "-1": 101}	9518.1372
68008	0.3881	112	795	None	0.8546	0.3042	0.3456	7.1538	26.8567	{"0": 795, "10": 97, "-1": 112}	9673.4017
69011	0.379	89	814	None	0.9083	-0.125	0.2969	7.37	27.1564	{"0": 814, "10": 100, "-1": 89}	9826.2597
70000	0.3701	98	790	None	0.9221	-0.3125	0.1444	6.7099	24.7251	{"0": 790, "10": 101, "-1": 98}	9978.6339
71006	0.3611	92	811	None	0.9324	0.1396	0.2144	7.2145	26.8402	{"0": 811, "10": 103, "-1": 92}	10132.1647
72002	0.3521	100	761	None	1.255	0.3125	0.2075	7.2598	25.9621	{"0": 761, "10": 135, "-1": 100}	10293.3203
73003	0.343	100	845	None	0.4595	0.5296	0.425	5.8683	24.7818	{"0": 845, "10": 56, "-1": 100}	10437.6994
74005	0.3341	110	828	None	0.5289	0.2396	0.3894	5.5554	23.9352	{"0": 828, "10": 64, "-1": 110}	10584.213
75008	0.3251	84	845	None	0.654	0.1028	0.1606	5.2167	25.8879	{"0": 845, "10": 74, "-1": 84}	10739.8498
76000	0.3161	56	772	None	1.5968	0.15	0.4763	5.9444	27.7079	{"0": 772, "10": 164, "-1": 56}	10901.5885
77003	0.3071	74	821	None	1.003	0.5278	0.4988	6.6673	25.5302	{"0": 821, "10": 108, "-1": 74}	11055.0459
78001	0.2981	77	796	None	1.1754	-0.0562	0.4019	5.3761	27.5804	{"0": 796, "10": 125, "-1": 77}	11210.3024
79003	0.2891	63	851	None	0.8154	0.2094	0.4206	4.9032	22.1932	{"0": 851, "10": 88, "-1": 63}	11360.5869
80009	0.28	70	867	None	0.6163	0.0357	0.2744	4.3003	17.649	{"0": 867, "10": 69, "-1": 70}	11507.276
81003	0.2711	71	811	None	1.0553	0.2584	0.3575	6.6168	25.6389	{"0": 811, "10": 112, "-1": 71}	11660.6928
82005	0.262	63	815	None	1.1747	0.2656	0.2819	6.0046	27.4802	{"0": 815, "10": 124, "-1": 63}	11820.1273
83003	0.2531	57	789	None	1.4659	0.5694	0.54	4.7582	20.6405	{"0": 789, "10": 152, "-1": 57}	11983.0197
84001	0.2441	69	784	None	1.3838	0.2885	0.25	4.6922	20.524	{"0": 784, "10": 145, "-1": 69}	12146.1979
85005	0.235	63	849	None	0.8536	0.5573	0.545	3.4742	20.7478	{"0": 849, "10": 92, "-1": 63}	12296.7804
86007	0.2261	62	809	None	1.2455	0.3104	0.4425	4.1057	19.7618	{"0": 809, "10": 131, "-1": 62}	12453.6226
87005	0.2171	46	788	None	1.5972	0.2521	0.295	4.4395	21.1811	{"0": 788, "10": 164, "-1": 46}	12619.382
88007	0.208	70	896	None	0.2894	0.5171	0.3019	2.2374	14.2416	{"0": 896, "10": 36, "-1": 70}	12759.9755
89004	0.199	49	874	None	0.6931	0.5859	0.5844	3.3715	14.1195	{"0": 874, "10": 74, "-1": 49}	12906.7091
90007	0.19	51	768	None	1.7836	0.2222	0.285	4.4849	23.1181	{"0": 768, "10": 184, "-1": 51}	13076.8371
91004	0.1811	26	762	None	2.0702	0.525	0.5907	2.5881	16.1981	{"0": 762, "10": 209, "-1": 26}	13251.3291
92007	0.1721	46	827	None	1.2502	0.2821	0.3919	2.5301	17.3953	{"0": 827, "10": 130, "-1": 46}	13410.6753
93010	0.163	69	925	None	0.0209	0.2375	0.3569	0.5285	8.4457	{"0": 925, "10": 9, "-1": 69}	13546.9448
94004	0.1541	52	907	None	0.2998	0.2756	0.4819	3.3714	17.0014	{"0": 907, "10": 35, "-1": 52}	13686.1605
95001	0.145	28	752	None	2.1484	0.575	0.4694	1.7772	13.8968	{"0": 752, "10": 217, "-1": 28}	13861.5193
96002	0.136	33	753	None	2.1149	0.6459	0.6482	2.4121	15.6207	{"0": 753, "10": 215, "-1": 33}	14036.1001
97003	0.127	15	757	None	2.2727	0.5899	0.5532	2.0048	14.3397	{"0": 757, "10": 229, "-1": 15}	14219.1386
98009	0.118	31	852	None	1.1918	0.4788	0.4775	2.2536	13.7879	{"0": 852, "10": 123, "-1": 31}	14383.0599
99002	0.1091	45	919	None	0.2467	0.2565	0.3006	1.3118	10.1759	{"0": 919, "10": 29, "-1": 45}	14509.4465
100004	0.1001	32	932	None	0.3473	0.4688	0.4044	2.6378	6.1531	{"0": 932, "10": 38, "-1": 32}	14631.5031
