iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
33012	0.7031	717	247	None	-0.285	-2.2219	-1.1919	12.5691	36.4042	{"0": 247, "10": 43, "-1": 717}	345.0239
34000	0.6942	697	248	None	-0.2702	-0.7484	-0.6187	19.1121	40.7604	{"0": 248, "10": 43, "-1": 697}	356.4813
35010	0.685	735	230	None	-0.2822	-0.7692	-1.1569	23.8684	53.5854	{"0": 230, "10": 45, "-1": 735}	368.5623
36009	0.6761	709	235	None	-0.1592	-0.8828	-0.7769	20.2925	42.6666	{"0": 235, "10": 55, "-1": 709}	380.7055
37011	0.667	698	257	None	-0.2275	-0.5339	-0.5675	16.2772	38.6703	{"0": 257, "10": 47, "-1": 698}	393.0172
38009	0.6581	698	257	None	-0.2685	-1.0917	-0.6831	14.8327	39.1859	{"0": 257, "10": 43, "-1": 698}	404.7245
39003	0.649	836	134	None	-0.5996	-1.2785	-1.1719	27.6675	63.9279	{"0": 134, "10": 24, "-1": 836}	414.8484
40002	0.6402	665	288	None	-0.2052	-1.4078	-1.0462	19.2784	57.5942	{"0": 288, "10": 46, "-1": 665}	427.0167
41016	0.631	631	338	None	-0.1785	-0.5735	-0.5944	11.6363	32.4116	{"0": 338, "10": 45, "-1": 631}	438.4791
42017	0.622	757	225	None	-0.5664	-0.8059	-0.5425	6.0146	38.6339	{"0": 225, "10": 19, "-1": 757}	449.4873
43017	0.613	663	287	None	-0.163	-0.4328	-0.3181	22.3901	47.2877	{"0": 287, "10": 50, "-1": 663}	461.1815
44008	0.6041	570	366	None	-0.0202	-1.0656	-0.6344	13.5992	37.7898	{"0": 366, "10": 55, "-1": 570}	473.4781
45000	0.5951	561	378	None	-0.0313	-0.0044	-0.55	11.2965	39.0729	{"0": 378, "10": 53, "-1": 561}	486.8903
46002	0.5861	576	355	None	0.1337	-0.0781	-0.8588	13.4576	38.6566	{"0": 355, "10": 71, "-1": 576}	500.5887
47009	0.577	614	316	None	0.1549	-0.349	-0.72	18.366	37.9011	{"0": 316, "10": 77, "-1": 614}	514.272
48000	0.5682	584	347	None	0.0161	-0.4305	-0.4	10.1135	43.5261	{"0": 347, "10": 60, "-1": 584}	526.7024
49013	0.5591	746	223	None	-0.3021	-1.6031	-1.3319	13.8076	46.3378	{"0": 223, "10": 44, "-1": 746}	538.8896
50008	0.5501	783	177	None	-0.4352	-0.9722	-1.2106	23.8438	103.5173	{"0": 177, "10": 35, "-1": 783}	550.3124
51011	0.541	783	180	None	-0.3819	-1.1333	-0.8862	42.3794	125.259	{"0": 180, "10": 40, "-1": 783}	561.9685
52016	0.532	780	180	None	-0.3284	-1.5771	-1.4737	20.8594	50.712	{"0": 180, "10": 45, "-1": 780}	573.9637
53000	0.5232	752	193	None	-0.3679	-0.9953	-1.1687	27.41	74.2763	{"0": 193, "10": 39, "-1": 752}	584.825
54005	0.5141	763	186	None	-0.202	-1.1531	-0.6081	33.4254	60.5008	{"0": 186, "10": 56, "-1": 763}	597.799
55008	0.5051	790	183	None	-0.4885	-1.8646	-2.0594	17.5528	50.5004	{"0": 183, "10": 30, "-1": 790}	610.6502
56000	0.496	761	194	None	-0.3942	-1.3012	-1.3893	22.6498	86.6147	{"0": 194, "10": 37, "-1": 761}	622.9136
57004	0.4871	775	193	None	-0.4133	-1.149	-1.1194	20.8459	52.6708	{"0": 193, "10": 36, "-1": 775}	635.6343
58003	0.4782	698	266	None	-0.3483	-0.3313	-0.2388	19.1247	27.8492	{"0": 266, "10": 35, "-1": 698}	647.3428
59011	0.4691	823	156	None	-0.5288	-0.5984	-0.385	14.7007	24.7662	{"0": 156, "10": 29, "-1": 823}	658.7587
60013	0.4601	605	319	None	0.1747	-0.8547	-0.4606	21.3598	20.1682	{"0": 319, "10": 78, "-1": 605}	674.6645
61004	0.4511	494	420	None	0.2785	-0.4562	-0.4425	18.0762	37.9595	{"0": 420, "10": 77, "-1": 494}	691.0556
62002	0.4422	502	417	None	0.2886	-0.9	-0.5475	18.2719	35.6569	{"0": 417, "10": 79, "-1": 502}	704.9017
63000	0.433	441	473	None	0.3998	-0.875	-0.2456	17.2189	29.6852	{"0": 473, "10": 84, "-1": 441}	718.4074
64007	0.4241	438	478	None	0.4687	-0.0058	-0.0044	17.15	32.9223	{"0": 478, "10": 91, "-1": 438}	735.7193
65011	0.4151	683	278	None	-0.252	-0.4485	-0.4387	15.7183	38.5168	{"0": 278, "10": 43, "-1": 683}	748.1644
66006	0.4061	642	279	None	0.0985	-0.213	-0.2106	20.3193	26.7035	{"0": 279, "10": 74, "-1": 642}	762.7102
67001	0.397	372	569	None	0.1688	-0.1719	0.0106	15.2485	33.5691	{"0": 569, "10": 54, "-1": 372}	776.2096
68001	0.388	387	553	None	0.213	-0.1719	-0.1363	14.2212	28.0185	{"0": 553, "10": 60, "-1": 387}	789.3507
69005	0.3791	389	560	None	0.1604	-0.2297	-0.1763	17.1478	26.1371	{"0": 560, "10": 55, "-1": 389}	803.0135
70003	0.3702	336	604	None	0.2445	-0.5734	-0.3456	24.2078	16.6375	{"0": 604, "10": 58, "-1": 336}	816.2794
71006	0.3611	302	644	None	0.2672	-0.3317	-0.1063	21.3963	14.3754	{"0": 644, "10": 57, "-1": 302}	829.4211
72004	0.3521	395	544	None	0.1954	-0.3539	-0.2994	17.1949	27.0759	{"0": 544, "10": 59, "-1": 395}	843.0226
73000	0.343	334	602	None	0.2671	1.0	0.065	13.622	27.699	{"0": 602, "10": 60, "-1": 334}	855.7883
74008	0.334	364	564	None	0.4325	0.3187	-0.2606	19.8362	22.2221	{"0": 564, "10": 80, "-1": 364}	870.0147
75005	0.3251	342	584	None	0.3691	-0.1015	-0.0638	15.6365	27.9739	{"0": 584, "10": 71, "-1": 342}	885.2219
76000	0.316	322	620	None	0.209	1.0	-0.0331	21.5966	22.5759	{"0": 620, "10": 53, "-1": 322}	897.7048
77014	0.3071	398	542	None	0.3373	-0.1063	-0.2056	15.9835	22.7521	{"0": 542, "10": 74, "-1": 398}	912.1674
78004	0.298	370	545	None	0.3838	0.25	0.095	15.7856	23.7546	{"0": 545, "10": 75, "-1": 370}	929.1825
79012	0.2891	375	567	None	0.2827	-0.6812	-0.4212	12.4696	19.5614	{"0": 567, "10": 66, "-1": 375}	944.1477
80006	0.2801	371	533	None	0.5322	-0.0247	-0.1425	17.2148	27.869	{"0": 533, "10": 90, "-1": 371}	960.3566
81001	0.271	276	650	None	0.4161	-0.0417	0.0756	16.4479	26.5714	{"0": 650, "10": 69, "-1": 276}	974.9473
82005	0.2621	370	564	None	0.3287	0.0884	0.1212	12.3415	25.3946	{"0": 564, "10": 70, "-1": 370}	988.7317
83009	0.253	329	598	None	0.4392	0.1615	-0.0725	13.4069	23.6984	{"0": 598, "10": 77, "-1": 329}	1003.8738
84016	0.244	390	550	None	0.2781	-0.05	-0.0381	13.0772	17.5933	{"0": 550, "10": 67, "-1": 390}	1018.4703
85007	0.2351	365	548	None	0.4188	-1.5777	-0.9244	12.3971	22.9641	{"0": 548, "10": 78, "-1": 365}	1033.3585
86007	0.2261	319	618	None	0.311	-0.2235	-0.0175	13.5583	19.3677	{"0": 618, "10": 63, "-1": 319}	1047.5833
87012	0.2171	255	683	None	0.4129	0.0562	0.0012	18.2224	17.4928	{"0": 683, "10": 67, "-1": 255}	1062.21
88007	0.2081	230	711	None	0.3116	-0.0469	0.0094	12.0426	25.9583	{"0": 711, "10": 54, "-1": 230}	1075.2894
89011	0.1991	410	533	None	0.1992	0.0304	0.1206	20.1097	15.1989	{"0": 533, "10": 61, "-1": 410}	1090.5629
90000	0.1902	207	740	None	0.2154	0.0375	0.0719	12.2141	19.2628	{"0": 740, "10": 42, "-1": 207}	1103.867
91009	0.181	192	766	None	0.3152	0.1275	0.1275	14.1027	11.4836	{"0": 766, "10": 51, "-1": 192}	1117.789
92002	0.1721	198	736	None	0.3948	-0.0104	-0.0613	21.763	12.7303	{"0": 736, "10": 59, "-1": 198}	1131.9524
93011	0.1631	182	769	None	0.3944	0.1039	0.1619	20.9864	12.2105	{"0": 769, "10": 58, "-1": 182}	1146.1948
94004	0.1541	173	776	None	0.2689	-0.3563	-0.1281	13.2217	11.4217	{"0": 776, "10": 44, "-1": 173}	1159.3706
95002	0.1452	151	805	None	0.2695	0.0328	0.0731	11.8528	14.5811	{"0": 805, "10": 42, "-1": 151}	1172.5392
96019	0.136	226	748	None	0.2006	-0.5468	-0.1106	10.9019	12.4883	{"0": 748, "10": 43, "-1": 226}	1185.9087
97008	0.1271	117	845	None	0.1547	-0.2203	0.0131	9.6869	9.4814	{"0": 845, "10": 27, "-1": 117}	1196.8774
98007	0.118	122	836	None	0.2883	0.35	0.1837	15.8117	13.543	{"0": 836, "10": 41, "-1": 122}	1211.2212
99017	0.109	126	843	None	0.2812	0.1484	0.2419	31.0576	6.3932	{"0": 843, "10": 41, "-1": 126}	1225.6418
100009	0.1001	121	827	None	0.3216	0.3031	0.2981	13.3737	11.3788	{"0": 827, "10": 44, "-1": 121}	1238.3824
