iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
36015	0.9838	946	55	None	-0.9451	-3.4793	-1.45	172.9795	5.5776	{"0": 55, "-1": 946}	303.036
37016	0.9834	952	49	None	-0.951	-3.9008	-3.5481	273.5535	6.357	{"0": 49, "-1": 952}	312.4327
38017	0.9829	994	7	None	-0.993	-5.3302	-3.5287	211.0577	6.7772	{"0": 7, "-1": 994}	321.663
39018	0.9825	949	52	None	-0.9481	-3.7412	-2.7694	222.336	5.1212	{"0": 52, "-1": 949}	330.0627
40019	0.982	954	47	None	-0.953	-4.3679	-4.0619	197.712	5.0679	{"0": 47, "-1": 954}	338.5736
41000	0.9816	937	44	None	-0.9551	-4.1057	-0.5819	212.2767	6.0048	{"0": 44, "-1": 937}	346.8912
42001	0.9811	947	54	None	-0.9461	-4.4325	-5.3762	191.8433	5.5146	{"0": 54, "-1": 947}	355.5623
43002	0.9807	904	97	None	-0.9031	-3.428	-5.0506	120.6642	4.4122	{"0": 97, "-1": 904}	364.0548
44003	0.9802	945	56	None	-0.9441	-3.2294	-1.9781	214.2422	6.0038	{"0": 56, "-1": 945}	372.5816
45004	0.9798	949	52	None	-0.9481	-4.2976	-5.0869	168.9358	4.7046	{"0": 52, "-1": 949}	381.0623
46005	0.9793	929	72	None	-0.9281	-4.3786	-3.0275	200.3202	5.6271	{"0": 72, "-1": 929}	389.459
47006	0.9789	949	52	None	-0.9481	-3.7026	-3.4662	155.5104	4.9081	{"0": 52, "-1": 949}	397.8134
48007	0.9784	939	62	None	-0.9381	-4.1965	-5.2244	150.7552	4.6058	{"0": 62, "-1": 939}	406.6528
49008	0.978	946	55	None	-0.9451	-4.3309	-4.8225	184.7363	3.8715	{"0": 55, "-1": 946}	415.3745
50009	0.9775	935	66	None	-0.9341	-3.604	-1.8813	188.8043	5.1008	{"0": 66, "-1": 935}	424.9301
51010	0.9771	959	42	None	-0.958	-3.8296	-1.725	130.1569	3.673	{"0": 42, "-1": 959}	433.7751
52011	0.9766	946	55	None	-0.9451	-4.3735	-4.7425	203.3843	3.6773	{"0": 55, "-1": 946}	442.8967
53012	0.9762	919	82	None	-0.9181	-4.4991	-4.6069	196.2791	5.2813	{"0": 82, "-1": 919}	452.7057
54013	0.9757	927	74	None	-0.9261	-3.9503	-3.2944	129.4625	6.2053	{"0": 74, "-1": 927}	461.2245
55014	0.9753	944	57	None	-0.9431	-3.9299	-2.9912	168.3418	5.097	{"0": 57, "-1": 944}	469.7835
56015	0.9748	932	69	None	-0.9311	-3.3367	-4.7394	161.8776	3.9985	{"0": 69, "-1": 932}	478.51
57016	0.9744	971	30	None	-0.97	-4.6725	-8.8012	174.1951	4.465	{"0": 30, "-1": 971}	487.2572
58017	0.9739	962	39	None	-0.961	-3.9313	-5.3644	146.6806	3.8183	{"0": 39, "-1": 962}	495.6822
59018	0.9735	932	69	None	-0.9311	-4.46	-3.9888	149.1736	3.9921	{"0": 69, "-1": 932}	504.3409
60019	0.973	916	85	None	-0.9151	-4.0515	-3.6313	188.8724	4.5775	{"0": 85, "-1": 916}	513.5876
61000	0.9726	947	34	None	-0.9653	-4.4178	-3.3644	197.2099	6.0131	{"0": 34, "-1": 947}	521.8652
62001	0.9721	956	45	None	-0.955	-4.2603	-4.5469	146.216	3.5774	{"0": 45, "-1": 956}	530.2631
63002	0.9717	948	53	None	-0.9471	-3.2371	-0.8269	204.1679	5.8604	{"0": 53, "-1": 948}	538.7682
64003	0.9712	934	67	None	-0.9331	-4.0389	-1.9531	188.8282	7.0992	{"0": 67, "-1": 934}	547.363
65004	0.9708	949	52	None	-0.9481	-4.3472	-7.6519	168.1296	14.3401	{"0": 52, "-1": 949}	556.4725
66005	0.9703	938	63	None	-0.9371	-4.2632	-5.3581	196.1988	6.1793	{"0": 63, "-1": 938}	565.0856
67006	0.9699	964	37	None	-0.963	-4.6556	-3.6544	154.5076	3.3787	{"0": 37, "-1": 964}	573.5532
68007	0.9694	990	11	None	-0.989	-5.7706	-6.6669	198.7117	5.2867	{"0": 11, "-1": 990}	582.1757
69008	0.969	928	73	None	-0.9271	-4.1231	-5.6213	158.6586	3.7116	{"0": 73, "-1": 928}	591.3352
70009	0.9685	919	82	None	-0.9181	-3.9578	-6.125	172.8977	3.397	{"0": 82, "-1": 919}	600.0335
71010	0.9681	948	53	None	-0.9471	-4.1024	-5.7481	152.9659	17.1072	{"0": 53, "-1": 948}	608.4386
72011	0.9676	954	47	None	-0.953	-3.4	-1.6356	222.5687	6.8729	{"0": 47, "-1": 954}	617.306
73012	0.9672	935	66	None	-0.9341	-3.8425	-3.7606	172.2883	14.6785	{"0": 66, "-1": 935}	626.0957
74013	0.9667	967	34	None	-0.966	-4.3715	-4.3813	88.8145	3.8742	{"0": 34, "-1": 967}	634.5269
75014	0.9663	951	50	None	-0.95	-4.4249	-5.0781	174.3174	5.4046	{"0": 50, "-1": 951}	643.1075
76015	0.9658	938	63	None	-0.9371	-4.2149	-6.1925	179.8022	5.7573	{"0": 63, "-1": 938}	652.1861
77016	0.9654	892	109	None	-0.8911	-3.9064	-2.0406	234.8251	4.1636	{"0": 109, "-1": 892}	660.6806
78017	0.9649	896	105	None	-0.8951	-3.9384	-1.1587	137.0433	4.6919	{"0": 105, "-1": 896}	669.2093
79018	0.9645	880	121	None	-0.8791	-3.7563	-3.8131	183.2102	4.7507	{"0": 121, "-1": 880}	678.355
80019	0.964	959	42	None	-0.958	-4.5733	-4.47	189.8428	4.5681	{"0": 42, "-1": 959}	687.0227
81000	0.9636	956	25	None	-0.9745	-4.2727	-3.0319	203.5619	7.0655	{"0": 25, "-1": 956}	695.5529
82001	0.9631	946	55	None	-0.9451	-3.5861	-4.7306	172.1048	3.686	{"0": 55, "-1": 946}	704.2386
83002	0.9627	945	56	None	-0.9441	-3.3233	-2.16	193.4603	6.0382	{"0": 56, "-1": 945}	713.1698
84003	0.9622	916	85	None	-0.9151	-3.7459	-3.5194	182.0758	4.479	{"0": 85, "-1": 916}	721.9371
85004	0.9618	969	32	None	-0.968	-4.3313	-0.7887	149.8118	3.7979	{"0": 32, "-1": 969}	730.3683
86005	0.9613	983	18	None	-0.982	-5.0877	-4.4069	192.6558	5.3035	{"0": 18, "-1": 983}	739.1925
87006	0.9609	977	24	None	-0.976	-3.8961	-4.795	224.8439	4.6625	{"0": 24, "-1": 977}	747.7059
88007	0.9604	966	35	None	-0.965	-5.5662	-4.6706	228.7486	9.2794	{"0": 35, "-1": 966}	756.6219
89008	0.96	924	77	None	-0.9231	-4.0219	-1.6763	207.9335	5.1847	{"0": 77, "-1": 924}	765.2223
90009	0.9595	959	42	None	-0.958	-4.1709	-1.6425	156.0928	5.2695	{"0": 42, "-1": 959}	774.0618
91010	0.9591	941	60	None	-0.9401	-4.057	-2.7731	181.9983	5.3717	{"0": 60, "-1": 941}	783.1415
92011	0.9586	952	49	None	-0.951	-4.1416	-3.7037	163.9161	5.0947	{"0": 49, "-1": 952}	791.6364
93012	0.9582	954	47	None	-0.953	-4.1355	-3.6862	191.9553	5.0093	{"0": 47, "-1": 954}	800.834
94013	0.9577	952	49	None	-0.951	-4.2102	-3.7469	157.8843	4.8805	{"0": 49, "-1": 952}	809.5252
95014	0.9573	963	38	None	-0.962	-5.0227	-6.0825	158.0262	16.596	{"0": 38, "-1": 963}	818.5814
96015	0.9568	926	75	None	-0.9251	-3.7359	-1.6531	177.0051	3.3149	{"0": 75, "-1": 926}	827.2844
97016	0.9564	917	84	None	-0.9161	-4.8907	-8.1625	195.4879	6.3448	{"0": 84, "-1": 917}	836.3906
98017	0.9559	963	38	None	-0.962	-4.4004	-6.4656	139.7051	4.3297	{"0": 38, "-1": 963}	845.0101
99018	0.9555	967	34	None	-0.966	-3.8124	-2.7831	173.0673	7.0254	{"0": 34, "-1": 967}	853.6251
100019	0.955	964	37	None	-0.963	-4.6298	-2.7513	158.6855	5.9046	{"0": 37, "-1": 964}	862.2036
101000	0.9546	928	53	None	-0.946	-3.9692	-6.855	218.7584	5.2813	{"0": 53, "-1": 928}	870.7162
102001	0.9541	919	82	None	-0.9181	-3.9667	-1.715	159.6146	3.7721	{"0": 82, "-1": 919}	879.8365
103002	0.9537	920	81	None	-0.9191	-4.3606	-2.8219	176.4929	4.1624	{"0": 81, "-1": 920}	888.7502
104003	0.9532	962	39	None	-0.961	-4.0643	-3.6612	175.4956	4.4222	{"0": 39, "-1": 962}	898.1775
105004	0.9528	980	21	None	-0.979	-4.4868	-1.365	168.9946	4.0024	{"0": 21, "-1": 980}	907.7655
106005	0.9523	964	37	None	-0.963	-4.3345	-2.6512	148.5759	3.8026	{"0": 37, "-1": 964}	916.8882
107006	0.9519	980	21	None	-0.979	-3.8034	-6.1906	157.5341	4.8676	{"0": 21, "-1": 980}	926.19
108007	0.9514	942	59	None	-0.9411	-3.8992	-3.5294	182.2714	6.0021	{"0": 59, "-1": 942}	935.6092
109008	0.951	922	79	None	-0.9211	-4.7878	-1.7663	134.8557	3.3836	{"0": 79, "-1": 922}	944.982
110009	0.9505	961	40	None	-0.96	-4.7012	-6.9481	130.1886	3.7727	{"0": 40, "-1": 961}	953.6788
111010	0.9501	972	29	None	-0.971	-5.6911	-4.2006	236.0949	3.7249	{"0": 29, "-1": 972}	962.4585
112011	0.9496	953	48	None	-0.952	-3.2517	-1.8219	188.0966	2.407	{"0": 48, "-1": 953}	971.7202
113012	0.9492	953	48	None	-0.952	-4.2234	-5.0144	181.2408	4.2745	{"0": 48, "-1": 953}	980.2554
114013	0.9487	978	23	None	-0.977	-5.2675	-5.6631	184.7536	3.6741	{"0": 23, "-1": 978}	988.8953
115014	0.9483	935	66	None	-0.9341	-4.115	-3.885	208.86	3.9264	{"0": 66, "-1": 935}	997.4891
116015	0.9478	932	69	None	-0.9311	-4.4046	-2.1681	168.6338	21.1025	{"0": 69, "-1": 932}	1006.5637
117016	0.9474	916	85	None	-0.9151	-2.9243	-2.8412	128.0498	3.1488	{"0": 85, "-1": 916}	1015.4151
118017	0.9469	936	65	None	-0.9351	-4.111	-4.7819	175.2313	11.7818	{"0": 65, "-1": 936}	1024.2547
119018	0.9465	950	51	None	-0.9491	-4.0188	-2.7725	161.5843	7.0722	{"0": 51, "-1": 950}	1032.9267
120019	0.946	939	62	None	-0.9381	-3.2105	-2.3987	151.1452	8.6195	{"0": 62, "-1": 939}	1042.3999
121000	0.9456	918	63	None	-0.9358	-2.9427	-1.41	159.604	17.4261	{"0": 63, "-1": 918}	1051.0828
122001	0.9451	897	104	None	-0.8961	-3.8369	-7.7106	187.1634	7.4678	{"0": 104, "-1": 897}	1059.8671
123002	0.9447	930	71	None	-0.9291	-2.8246	-2.7625	221.8967	13.4096	{"0": 71, "-1": 930}	1069.4501
124003	0.9442	898	103	None	-0.8971	-3.8805	-5.725	141.6081	4.2623	{"0": 103, "-1": 898}	1078.25
125004	0.9438	983	18	None	-0.982	-4.0846	-2.2837	122.434	6.8773	{"0": 18, "-1": 983}	1087.0326
126005	0.9433	918	83	None	-0.9171	-3.2255	-6.9781	190.9235	3.8554	{"0": 83, "-1": 918}	1096.3198
127006	0.9429	935	66	None	-0.9341	-3.9322	-8.5531	172.4503	3.9999	{"0": 66, "-1": 935}	1105.2077
128007	0.9424	992	9	None	-0.991	-4.8397	-3.86	142.66	3.2004	{"0": 9, "-1": 992}	1114.2145
129008	0.942	971	30	None	-0.97	-4.7235	-1.7419	192.5454	4.938	{"0": 30, "-1": 971}	1122.9086
130009	0.9415	944	57	None	-0.9431	-3.8818	-6.7913	176.4238	5.0133	{"0": 57, "-1": 944}	1132.054
131010	0.9411	949	52	None	-0.9481	-4.1163	-4.2144	175.5968	4.0558	{"0": 52, "-1": 949}	1140.7878
132011	0.9406	981	20	None	-0.98	-3.5281	-2.4881	172.7315	3.9589	{"0": 20, "-1": 981}	1150.16
133012	0.9402	958	43	None	-0.957	-4.4223	-0.4037	220.2801	7.2081	{"0": 43, "-1": 958}	1159.0528
134013	0.9397	944	57	None	-0.9431	-4.5912	-3.5144	172.2933	3.4788	{"0": 57, "-1": 944}	1167.8772
135014	0.9393	943	58	None	-0.9421	-4.1305	-8.0413	228.0529	5.5612	{"0": 58, "-1": 943}	1177.2541
136015	0.9388	963	38	None	-0.962	-4.896	-5.6669	212.793	4.7324	{"0": 38, "-1": 963}	1185.9312
137016	0.9384	959	42	None	-0.958	-4.0825	-6.8688	211.4651	4.4201	{"0": 42, "-1": 959}	1194.59
138017	0.9379	969	32	None	-0.968	-4.2218	-0.7275	128.1463	7.4549	{"0": 32, "-1": 969}	1203.5017
139018	0.9375	962	39	None	-0.961	-3.9482	-3.7956	219.3666	5.2292	{"0": 39, "-1": 962}	1212.6189
140019	0.937	969	32	None	-0.968	-5.0491	-4.9319	197.2036	3.6871	{"0": 32, "-1": 969}	1221.6645
141000	0.9366	946	35	None	-0.9643	-3.8514	-5.7612	178.1404	5.304	{"0": 35, "-1": 946}	1230.548
142001	0.9361	962	39	None	-0.961	-4.7503	-5.5562	155.4993	4.0555	{"0": 39, "-1": 962}	1239.8242
143002	0.9357	969	32	None	-0.968	-5.1625	-9.8894	209.5645	5.0822	{"0": 32, "-1": 969}	1248.6485
144003	0.9352	944	57	None	-0.9431	-4.7808	-6.3306	200.2803	5.9395	{"0": 57, "-1": 944}	1257.7626
145004	0.9348	919	82	None	-0.9181	-4.2764	-7.5325	134.3114	4.1806	{"0": 82, "-1": 919}	1267.2469
146005	0.9343	990	11	None	-0.989	-4.9764	-6.465	133.4476	3.7112	{"0": 11, "-1": 990}	1276.5348
147006	0.9339	904	97	None	-0.9031	-3.8123	-4.8162	153.5643	4.2151	{"0": 97, "-1": 904}	1285.442
148007	0.9334	972	29	None	-0.971	-5.2786	-6.53	160.3633	4.0831	{"0": 29, "-1": 972}	1294.0761
149008	0.933	960	41	None	-0.959	-4.8447	-4.9188	157.6624	3.8639	{"0": 41, "-1": 960}	1303.1067
150009	0.9325	950	51	None	-0.9491	-5.0484	-3.5725	156.9289	3.7851	{"0": 51, "-1": 950}	1311.6232
151010	0.9321	959	42	None	-0.958	-4.385	-5.6981	168.2935	4.1621	{"0": 42, "-1": 959}	1320.5688
152011	0.9316	931	70	None	-0.9301	-3.5631	-5.1656	201.1129	7.0086	{"0": 70, "-1": 931}	1329.2883
153012	0.9312	909	92	None	-0.9081	-3.3146	-3.405	150.1921	3.6951	{"0": 92, "-1": 909}	1338.3729
154013	0.9307	970	31	None	-0.969	-3.9873	-3.6069	133.1885	3.5353	{"0": 31, "-1": 970}	1347.3838
155014	0.9303	900	101	None	-0.8991	-3.1078	-5.6113	156.8172	4.1283	{"0": 101, "-1": 900}	1356.2349
156015	0.9298	973	28	None	-0.972	-4.9861	-1.2631	203.2756	9.5168	{"0": 28, "-1": 973}	1365.5683
157016	0.9294	970	31	None	-0.969	-4.0449	-5.2513	155.1476	5.9602	{"0": 31, "-1": 970}	1374.2429
158017	0.9289	931	70	None	-0.9301	-3.5666	-0.7794	139.2966	3.6945	{"0": 70, "-1": 931}	1383.2628
159018	0.9285	924	77	None	-0.9231	-3.6796	-1.9775	133.2935	4.1413	{"0": 77, "-1": 924}	1391.9941
160019	0.928	954	47	None	-0.953	-3.6185	-2.3012	169.7487	4.8342	{"0": 47, "-1": 954}	1401.8445
161000	0.9276	934	47	None	-0.9521	-3.6795	-4.605	240.0527	4.8653	{"0": 47, "-1": 934}	1410.8235
162001	0.9271	925	76	None	-0.9241	-3.7458	-1.4756	150.02	4.133	{"0": 76, "-1": 925}	1419.9241
163002	0.9267	949	52	None	-0.9481	-4.1137	-3.3587	173.0383	4.7422	{"0": 52, "-1": 949}	1429.0271
164003	0.9262	989	12	None	-0.988	-5.1695	-5.5813	198.1743	4.6843	{"0": 12, "-1": 989}	1437.963
165004	0.9258	959	42	None	-0.958	-4.7933	-6.365	213.7965	4.5359	{"0": 42, "-1": 959}	1447.2534
166005	0.9253	939	62	None	-0.9381	-3.7773	-4.2056	200.5428	3.6723	{"0": 62, "-1": 939}	1455.8968
167006	0.9249	959	42	None	-0.958	-3.8619	-7.8019	129.4745	6.1235	{"0": 42, "-1": 959}	1465.5696
168007	0.9244	971	30	None	-0.97	-4.0652	-3.0887	160.3306	5.0348	{"0": 30, "-1": 971}	1474.5404
169008	0.924	926	75	None	-0.9251	-3.1702	-3.8356	182.9895	8.4756	{"0": 75, "-1": 926}	1483.4836
170009	0.9235	921	80	None	-0.9201	-3.3329	-4.09	174.8902	5.8818	{"0": 80, "-1": 921}	1492.7057
171010	0.9231	971	30	None	-0.97	-3.5401	-3.2588	216.6046	4.0404	{"0": 30, "-1": 971}	1501.4367
172011	0.9226	931	70	None	-0.9301	-3.2286	-2.4175	202.5236	4.6834	{"0": 70, "-1": 931}	1510.4357
173012	0.9222	892	109	None	-0.8911	-3.1123	-1.2425	168.8827	4.2795	{"0": 109, "-1": 892}	1519.1518
174013	0.9217	958	43	None	-0.957	-4.3671	-3.0919	174.7676	4.6352	{"0": 43, "-1": 958}	1528.2341
175014	0.9213	929	72	None	-0.9281	-2.9378	-3.9687	173.5449	3.2912	{"0": 72, "-1": 929}	1538.5823
176015	0.9208	941	60	None	-0.9401	-4.1752	-5.2894	165.8419	4.8181	{"0": 60, "-1": 941}	1547.2719
177016	0.9204	922	79	None	-0.9211	-3.4612	-1.9475	234.2136	4.765	{"0": 79, "-1": 922}	1556.2009
178017	0.9199	938	63	None	-0.9371	-4.0612	-1.4675	200.9116	5.0937	{"0": 63, "-1": 938}	1565.0785
179018	0.9195	964	37	None	-0.963	-5.13	-2.1975	187.8585	4.2997	{"0": 37, "-1": 964}	1574.5874
180019	0.919	952	49	None	-0.951	-4.0279	-3.3569	192.7259	4.5852	{"0": 49, "-1": 952}	1583.6781
181000	0.9186	904	77	None	-0.9215	-3.3887	-2.9831	186.8054	4.0533	{"0": 77, "-1": 904}	1592.5833
182001	0.9181	979	22	None	-0.978	-3.9343	-0.975	201.9573	4.3352	{"0": 22, "-1": 979}	1601.8397
183002	0.9177	931	70	None	-0.9301	-3.7828	-3.4906	179.1356	3.8606	{"0": 70, "-1": 931}	1610.8349
184003	0.9172	926	75	None	-0.9251	-3.9192	-2.9112	176.1205	5.0835	{"0": 75, "-1": 926}	1619.9057
185004	0.9168	934	67	None	-0.9331	-3.0766	-5.6262	177.4084	3.987	{"0": 67, "-1": 934}	1628.9199
186005	0.9163	908	93	None	-0.9071	-2.5079	-1.5162	166.2048	5.8083	{"0": 93, "-1": 908}	1638.274
187006	0.9159	940	61	None	-0.9391	-4.0886	-5.985	165.6191	4.0109	{"0": 61, "-1": 940}	1647.3879
188007	0.9154	954	47	None	-0.953	-3.7889	-4.1575	156.9904	4.7717	{"0": 47, "-1": 954}	1656.783
189008	0.915	929	72	None	-0.9281	-3.1025	-3.5475	182.4924	4.3301	{"0": 72, "-1": 929}	1665.9504
190009	0.9145	924	77	None	-0.9231	-3.1969	-2.9069	162.274	3.922	{"0": 77, "-1": 924}	1674.9057
191010	0.9141	978	23	None	-0.977	-4.1631	-5.5087	175.9094	4.5548	{"0": 23, "-1": 978}	1684.0751
192011	0.9136	882	119	None	-0.8811	-2.9393	-2.2825	209.9754	4.9453	{"0": 119, "-1": 882}	1693.3711
193012	0.9132	927	74	None	-0.9261	-3.35	-3.7631	160.8789	5.1283	{"0": 74, "-1": 927}	1702.4351
194013	0.9127	904	97	None	-0.9031	-3.5537	-3.5325	183.3159	5.7136	{"0": 97, "-1": 904}	1711.6743
195014	0.9123	913	88	None	-0.9121	-3.5259	-2.1162	180.3411	4.0102	{"0": 88, "-1": 913}	1720.5737
196015	0.9118	931	70	None	-0.9301	-3.1946	-3.3056	181.064	4.7161	{"0": 70, "-1": 931}	1729.6436
197016	0.9114	928	73	None	-0.9271	-3.7721	-5.0675	209.5911	4.2677	{"0": 73, "-1": 928}	1738.486
198017	0.9109	894	107	None	-0.8931	-2.9069	-2.1544	130.4521	3.8475	{"0": 107, "-1": 894}	1747.865
199018	0.9105	953	48	None	-0.952	-3.4912	-5.2537	124.0433	3.0098	{"0": 48, "-1": 953}	1756.7803
200019	0.91	930	71	None	-0.9291	-4.8497	-3.8194	158.9607	2.5147	{"0": 71, "-1": 930}	1765.9102
201000	0.9096	926	55	None	-0.9439	-4.3531	-4.1256	162.8922	4.567	{"0": 55, "-1": 926}	1775.2312
202001	0.9091	953	48	None	-0.952	-2.4707	-2.8681	171.983	2.3095	{"0": 48, "-1": 953}	1784.2706
203002	0.9087	909	92	None	-0.9081	-2.8521	-4.04	178.8745	9.3213	{"0": 92, "-1": 909}	1793.7974
204003	0.9082	978	23	None	-0.977	-4.39	-5.1838	181.4807	4.903	{"0": 23, "-1": 978}	1803.0671
205004	0.9078	932	69	None	-0.9311	-2.6852	-5.1244	195.6613	3.0991	{"0": 69, "-1": 932}	1811.9748
206005	0.9073	946	55	None	-0.9451	-3.6463	-4.5906	170.0275	4.4206	{"0": 55, "-1": 946}	1820.6803
207006	0.9069	930	71	None	-0.9291	-3.5923	-3.1606	157.1767	5.3914	{"0": 71, "-1": 930}	1829.5966
208007	0.9064	952	49	None	-0.951	-4.8188	-5.5775	168.1286	4.3582	{"0": 49, "-1": 952}	1838.8622
209008	0.906	929	72	None	-0.9281	-3.5034	-5.2531	198.234	5.0868	{"0": 72, "-1": 929}	1847.8583
210009	0.9055	958	43	None	-0.957	-4.4135	-4.3006	153.5465	5.2124	{"0": 43, "-1": 958}	1856.8225
211010	0.9051	915	86	None	-0.9141	-3.0011	-3.1081	174.1046	2.7142	{"0": 86, "-1": 915}	1865.819
212011	0.9046	934	67	None	-0.9331	-4.1155	-3.7931	179.2734	3.8318	{"0": 67, "-1": 934}	1874.8106
213012	0.9042	937	64	None	-0.9361	-3.8804	-4.0725	203.2667	8.4348	{"0": 64, "-1": 937}	1883.6696
214013	0.9037	958	43	None	-0.957	-3.6971	-3.5762	200.4337	2.944	{"0": 43, "-1": 958}	1892.8288
215014	0.9033	901	100	None	-0.9001	-3.2389	-4.6963	174.2683	2.8561	{"0": 100, "-1": 901}	1901.6606
216015	0.9028	952	49	None	-0.951	-3.5162	-7.2469	156.3332	4.9956	{"0": 49, "-1": 952}	1910.3789
217016	0.9024	932	69	None	-0.9311	-3.5501	-0.5212	182.6551	4.0945	{"0": 69, "-1": 932}	1919.5113
218017	0.9019	934	67	None	-0.9331	-3.302	-0.7431	174.6947	3.8373	{"0": 67, "-1": 934}	1928.4831
219018	0.9015	971	30	None	-0.97	-4.0327	-1.595	143.4238	6.1925	{"0": 30, "-1": 971}	1937.6473
220019	0.901	934	67	None	-0.9331	-3.4682	-6.5669	167.4088	6.3448	{"0": 67, "-1": 934}	1946.6134
221000	0.9006	890	91	None	-0.9072	-3.6763	-1.58	195.8785	5.0663	{"0": 91, "-1": 890}	1955.3204
222001	0.9001	932	69	None	-0.9311	-2.881	-5.0181	180.5941	4.3788	{"0": 69, "-1": 932}	1964.4237
223002	0.8997	908	93	None	-0.9071	-3.6969	-7.0406	179.0073	5.4061	{"0": 93, "-1": 908}	1973.2651
224003	0.8992	958	43	None	-0.957	-4.2151	-3.4294	146.8331	3.1889	{"0": 43, "-1": 958}	1982.1515
225004	0.8988	943	58	None	-0.9421	-3.5389	-3.4819	159.5967	3.1909	{"0": 58, "-1": 943}	1991.3228
