iteration	epsilon	negativeRewardCount	zeroRewardCount	terminal_reward_count	average_rewards	averageScore	slidingWindowAverageScore	loss_on_v	loss_on_p	reward_count	time(s)
184016	0.8344	807	189	None	-0.6393	-1.3679	-1.235	14.4873	32.3843	"{""0"": 189, ""10"": 16, ""-1"": 807}"	1750.8726
185007	0.8335	782	179	None	-0.4864	-0.7484	-0.8887	44.4857	74.6137	"{""0"": 179, ""10"": 30, ""-1"": 782}"	1762.4962
186013	0.8326	814	167	None	-0.5606	-0.8266	-0.7319	15.5788	32.8997	"{""0"": 167, ""10"": 25, ""-1"": 814}"	1773.9106
187014	0.8317	784	196	None	-0.5734	-0.6953	-0.4931	21.4214	39.3257	"{""0"": 196, ""10"": 21, ""-1"": 784}"	1784.6923
188007	0.8308	789	172	None	-0.4723	-1.3344	-1.3344	21.5585	38.4072	"{""0"": 172, ""10"": 32, ""-1"": 789}"	1796.1813
189019	0.8299	794	194	None	-0.5474	-0.9242	-0.8481	12.6812	27.347	"{""0"": 194, ""10"": 24, ""-1"": 794}"	1808.3248
190008	0.829	800	160	None	-0.5157	-0.7665	-0.9325	16.9586	36.1131	"{""0"": 160, ""10"": 29, ""-1"": 800}"	1820.0186
191012	0.8281	810	160	None	-0.4681	-1.3354	-1.0694	15.3427	25.5598	"{""0"": 160, ""10"": 34, ""-1"": 810}"	1831.4104
192007	0.8272	810	158	None	-0.5427	-1.4797	-1.005	7.6119	35.2148	"{""0"": 158, ""10"": 27, ""-1"": 810}"	1842.4482
193015	0.8263	783	198	None	-0.5089	-1.0656	-0.5825	36.1327	38.1182	"{""0"": 198, ""10"": 27, ""-1"": 783}"	1853.4576
194011	0.8254	785	183	None	-0.507	-0.9281	-0.9494	56.2466	60.1038	"{""0"": 183, ""10"": 28, ""-1"": 785}"	1864.223
195009	0.8245	768	201	None	-0.479	-1.0203	-0.7756	55.1802	62.8942	"{""0"": 201, ""10"": 29, ""-1"": 768}"	1874.5412
196009	0.8236	806	166	None	-0.526	-1.3687	-1.2469	27.5649	48.6577	"{""0"": 166, ""10"": 28, ""-1"": 806}"	1884.4961
197012	0.8227	747	217	None	-0.3559	-1.457	-1.1706	45.1478	47.5245	"{""0"": 217, ""10"": 39, ""-1"": 747}"	1894.9534
198017	0.8218	821	153	None	-0.5085	-1.0943	-1.1312	11.6947	33.3366	"{""0"": 153, ""10"": 31, ""-1"": 821}"	1904.85
199003	0.8209	777	183	None	-0.5243	-1.6797	-1.5019	13.768	18.6111	"{""0"": 183, ""10"": 26, ""-1"": 777}"	1914.946
200015	0.82	770	208	None	-0.4249	-1.125	-1.28	14.8295	29.1714	"{""0"": 208, ""10"": 34, ""-1"": 770}"	1926.3179
201019	0.8191	788	187	None	-0.496	-0.7828	-0.6831	10.1445	30.8858	"{""0"": 187, ""10"": 29, ""-1"": 788}"	1937.9778
202000	0.8182	772	184	None	-0.5321	-0.9943	-1.0594	21.1667	39.412	"{""0"": 184, ""10"": 25, ""-1"": 772}"	1948.8216
203001	0.8173	753	222	None	-0.4925	-0.9203	-0.9681	20.5282	48.7096	"{""0"": 222, ""10"": 26, ""-1"": 753}"	1960.6183
204007	0.8164	744	235	None	-0.4712	-0.8937	-0.9156	14.3912	33.0808	"{""0"": 235, ""10"": 27, ""-1"": 744}"	1971.652
205004	0.8155	801	175	None	-0.5928	-0.6659	-0.7194	9.7245	28.128	"{""0"": 175, ""10"": 21, ""-1"": 801}"	1982.2801
206002	0.8146	733	246	None	-0.5441	-0.8286	-1.005	17.1207	33.1355	"{""0"": 246, ""10"": 19, ""-1"": 733}"	1992.8788
207017	0.8137	791	183	None	-0.3754	-0.7625	-0.6856	18.9874	33.4491	"{""0"": 183, ""10"": 41, ""-1"": 791}"	2005.0396
208002	0.8128	769	178	None	-0.3949	-1.2318	-1.5081	14.6836	31.078	"{""0"": 178, ""10"": 38, ""-1"": 769}"	2017.1903
209005	0.8119	745	229	None	-0.4536	-1.0516	-0.9219	15.5282	25.9653	"{""0"": 229, ""10"": 29, ""-1"": 745}"	2028.6322
210014	0.811	751	221	None	-0.3776	-1.6769	-1.6681	13.5857	25.7812	"{""0"": 221, ""10"": 37, ""-1"": 751}"	2040.7155
211015	0.8101	801	173	None	-0.5305	-0.8406	-0.8375	16.3578	35.5163	"{""0"": 173, ""10"": 27, ""-1"": 801}"	2051.4012
212018	0.8092	787	176	None	-0.3858	-0.8984	-0.9837	18.5827	32.8313	"{""0"": 176, ""10"": 40, ""-1"": 787}"	2063.2638
213002	0.8083	843	125	None	-0.6941	-0.5531	-0.4481	9.8549	30.3359	"{""0"": 125, ""10"": 16, ""-1"": 843}"	2072.8919
214014	0.8074	724	256	None	-0.3992	-0.7	-0.5244	30.3526	52.557	"{""0"": 256, ""10"": 32, ""-1"": 724}"	2084.2803
215009	0.8065	784	179	None	-0.4663	-1.0301	-0.9731	20.1963	37.5606	"{""0"": 179, ""10"": 32, ""-1"": 784}"	2095.5307
216000	0.8056	726	231	None	-0.3895	-1.1547	-0.8562	19.9795	26.0687	"{""0"": 231, ""10"": 34, ""-1"": 726}"	2107.3698
217003	0.8047	776	204	None	-0.5444	-0.975	-0.8869	10.5626	25.5903	"{""0"": 204, ""10"": 23, ""-1"": 776}"	2118.4723
218017	0.8038	751	228	None	-0.3955	-0.9609	-0.8769	12.5362	24.6072	"{""0"": 228, ""10"": 35, ""-1"": 751}"	2130.3388
219013	0.8029	748	217	None	-0.4398	-0.7208	-0.8481	17.6904	24.4376	"{""0"": 217, ""10"": 31, ""-1"": 748}"	2141.0919
220000	0.802	738	212	None	-0.3728	1	-1.0194	16.5091	34.5504	"{""0"": 212, ""10"": 37, ""-1"": 738}"	2153.0446
221018	0.8011	766	216	None	-0.3988	-0.5242	-0.4825	29.0957	37.7721	"{""0"": 216, ""10"": 36, ""-1"": 766}"	2165.1194
222001	0.8002	751	198	None	-0.4181	-0.3461	-0.6131	21.9989	37.2532	"{""0"": 198, ""10"": 34, ""-1"": 751}"	2177.0884
223016	0.7993	802	181	None	-0.4749	-0.9494	-0.9531	14.3683	24.5744	"{""0"": 181, ""10"": 32, ""-1"": 802}"	2188.6801
224006	0.7984	780	188	None	-0.5657	-0.9031	-0.7162	12.3715	26.8348	"{""0"": 188, ""10"": 22, ""-1"": 780}"	2199.1414
225003	0.7975	765	210	None	-0.5466	-1.2711	-1.09	14.2135	36.0698	"{""0"": 210, ""10"": 22, ""-1"": 765}"	2209.8471
226010	0.7966	735	242	None	-0.432	-0.9392	-0.9112	17.2566	38.4181	"{""0"": 242, ""10"": 30, ""-1"": 735}"	2221.1617
227000	0.7957	709	243	None	-0.3323	-0.7047	-0.62	17.4024	24.4052	"{""0"": 243, ""10"": 38, ""-1"": 709}"	2232.6304
228010	0.7948	835	161	None	-0.6881	-0.7789	-0.95	12.3025	29.0942	"{""0"": 161, ""10"": 14, ""-1"": 835}"	2242.8274
229000	0.7939	779	186	None	-0.5343	-1.0156	-0.8456	38.2026	61.6217	"{""0"": 186, ""10"": 25, ""-1"": 779}"	2253.2649
230018	0.793	728	246	None	-0.2829	-1.0896	-1.1581	44.1602	49.031	"{""0"": 246, ""10"": 44, ""-1"": 728}"	2265.4264
231018	0.7921	791	182	None	-0.521	-0.9896	-1.02	9.5196	24.1813	"{""0"": 182, ""10"": 27, ""-1"": 791}"	2276.2772
232000	0.7912	741	218	None	-0.5204	-0.7227	-0.7563	9.9792	28.9924	"{""0"": 218, ""10"": 23, ""-1"": 741}"	2286.5343
233009	0.7903	801	171	None	-0.4272	-0.2979	-0.525	21.2167	30.7169	"{""0"": 171, ""10"": 37, ""-1"": 801}"	2298.1474
234015	0.7894	795	181	None	-0.492	-0.9484	-0.9406	9.4151	30.2375	"{""0"": 181, ""10"": 30, ""-1"": 795}"	2309.736
235015	0.7885	733	243	None	-0.493	-1.1687	-0.98	13.7891	26.1213	"{""0"": 243, ""10"": 24, ""-1"": 733}"	2320.9769
236010	0.7876	762	199	None	-0.4241	-0.9588	-0.9806	13.1144	20.0109	"{""0"": 199, ""10"": 34, ""-1"": 762}"	2332.397
237000	0.7867	831	137	None	-0.6172	-1.4255	-1.5406	19.3544	34.9639	"{""0"": 137, ""10"": 22, ""-1"": 831}"	2342.0635
238001	0.7858	810	171	None	-0.6094	-1.0254	-1.0606	21.5438	64.832	"{""0"": 171, ""10"": 20, ""-1"": 810}"	2351.5979
239013	0.7849	747	228	None	-0.3725	-0.7188	-0.8387	32.7239	42.9756	"{""0"": 228, ""10"": 37, ""-1"": 747}"	2362.7772
240015	0.784	751	214	None	-0.3802	-0.7328	-0.6656	12.425	28.5912	"{""0"": 214, ""10"": 37, ""-1"": 751}"	2373.7444
241009	0.7831	798	169	None	-0.5312	-0.8781	-1.0206	14.1529	23.5548	"{""0"": 169, ""10"": 27, ""-1"": 798}"	2384.3482
242015	0.7822	735	236	None	-0.3827	-0.8107	-1.1	18.1001	32.9033	"{""0"": 236, ""10"": 35, ""-1"": 735}"	2395.9332
243006	0.7813	736	222	None	-0.4097	-1.0486	-1.0169	13.9406	27.2209	"{""0"": 222, ""10"": 33, ""-1"": 736}"	2407.5539
244000	0.7804	787	176	None	-0.4799	-0.9359	-0.7837	14.7386	28.9216	"{""0"": 176, ""10"": 31, ""-1"": 787}"	2418.5739
245015	0.7795	680	297	None	-0.2956	-1.3953	-1.2894	11.9562	28.2245	"{""0"": 297, ""10"": 38, ""-1"": 680}"	2430.457
246017	0.7786	796	181	None	-0.5449	-1.1672	-1.05	11.6286	33.6337	"{""0"": 181, ""10"": 25, ""-1"": 796}"	2440.9557
247005	0.7777	742	224	None	-0.5283	-1.1523	-0.9837	26.2553	29.0592	"{""0"": 224, ""10"": 22, ""-1"": 742}"	2451.6745
248007	0.7768	712	253	None	-0.3413	-0.4844	-0.5769	24.6878	38.7416	"{""0"": 253, ""10"": 37, ""-1"": 712}"	2463.6456
249003	0.7759	742	207	None	-0.2731	-0.6703	-0.71	14.9658	32.9888	"{""0"": 207, ""10"": 47, ""-1"": 742}"	2475.9801
250016	0.775	857	139	None	-0.6782	-0.8844	-0.7025	12.0127	29.2774	"{""0"": 139, ""10"": 17, ""-1"": 857}"	2485.8032
251008	0.7741	804	173	None	-0.6593	-1.0125	-0.9644	17.9765	45.2024	"{""0"": 173, ""10"": 15, ""-1"": 804}"	2495.1657
252005	0.7732	794	172	None	-0.4855	-1.8406	-1.4581	49.6564	60.942	"{""0"": 172, ""10"": 31, ""-1"": 794}"	2505.6013
253007	0.7723	740	225	None	-0.3693	-1.0187	-0.9194	39.06	50.0722	"{""0"": 225, ""10"": 37, ""-1"": 740}"	2517.782
254008	0.7714	776	194	None	-0.4655	-0.725	-0.7381	21.0689	43.0623	"{""0"": 194, ""10"": 31, ""-1"": 776}"	2528.5074
255011	0.7705	808	168	None	-0.5364	-0.8945	-1.0944	13.6369	31.0776	"{""0"": 168, ""10"": 27, ""-1"": 808}"	2538.7666
256007	0.7696	771	183	None	-0.3524	-0.6969	-0.8412	22.1927	31.8816	"{""0"": 183, ""10"": 42, ""-1"": 771}"	2550.2153
257001	0.7687	755	208	None	-0.4477	-0.9203	-0.7481	10.1644	29.9686	"{""0"": 208, ""10"": 31, ""-1"": 755}"	2560.7768
258011	0.7678	736	236	None	-0.3525	-0.7875	-0.7887	15.838	28.7734	"{""0"": 236, ""10"": 38, ""-1"": 736}"	2572.5015
259008	0.7669	786	173	None	-0.4072	-1.1367	-1.0287	13.2759	26.9446	"{""0"": 173, ""10"": 38, ""-1"": 786}"	2583.55
260005	0.766	781	183	None	-0.4524	-0.7857	-0.8819	22.7831	36.4427	"{""0"": 183, ""10"": 33, ""-1"": 781}"	2595.3016
261006	0.7651	728	242	None	-0.4176	-0.8719	-0.9412	13.6212	29.5733	"{""0"": 242, ""10"": 31, ""-1"": 728}"	2607.0855
262014	0.7642	738	232	None	-0.3552	-1.0531	-0.955	14.9602	23.5451	"{""0"": 232, ""10"": 38, ""-1"": 738}"	2618.8332
263008	0.7633	692	266	None	-0.334	-1.3729	-1.4762	16.5169	26.5525	"{""0"": 266, ""10"": 36, ""-1"": 692}"	2630.3786
264017	0.7624	841	141	None	-0.5659	-1.4812	-1.0019	10.9275	18.8633	"{""0"": 141, ""10"": 27, ""-1"": 841}"	2640.9174
265014	0.7615	751	224	None	-0.5326	-0.6948	-0.7944	19.0789	30.5771	"{""0"": 224, ""10"": 22, ""-1"": 751}"	2651.6669
266002	0.7606	706	249	None	-0.3806	-0.7821	-0.6938	20.2699	30.884	"{""0"": 249, ""10"": 33, ""-1"": 706}"	2663.1136
267002	0.7597	772	189	None	-0.382	-1.0953	-0.9275	15.2453	30.8202	"{""0"": 189, ""10"": 39, ""-1"": 772}"	2674.7884
268017	0.7588	796	185	None	-0.4493	-0.7219	-0.69	15.4401	27.9348	"{""0"": 185, ""10"": 34, ""-1"": 796}"	2685.8484
269005	0.7579	666	297	None	-0.4211	-0.9703	-0.6381	10.5326	34.2274	"{""0"": 297, ""10"": 25, ""-1"": 666}"	2696.7126
270001	0.757	714	243	None	-0.3253	-0.9953	-0.74	12.4227	30.8757	"{""0"": 243, ""10"": 39, ""-1"": 714}"	2708.4311
271013	0.7561	768	216	None	-0.4822	-0.7203	-0.7213	10.045	24.1708	"{""0"": 216, ""10"": 28, ""-1"": 768}"	2719.1921
272011	0.7552	750	219	None	-0.4609	-0.998	-0.8312	12.5448	34.2386	"{""0"": 219, ""10"": 29, ""-1"": 750}"	2729.9361
273001	0.7543	718	233	None	-0.3313	-0.5812	-0.5875	12.6532	29.7871	"{""0"": 233, ""10"": 39, ""-1"": 718}"	2741.0378
274013	0.7534	815	167	None	-0.5089	-0.8656	-0.9044	7.6426	25.1406	"{""0"": 167, ""10"": 30, ""-1"": 815}"	2751.4646
275006	0.7525	758	201	None	-0.4209	-0.8646	-0.465	13.7863	35.5691	"{""0"": 201, ""10"": 34, ""-1"": 758}"	2762.3245
276019	0.7516	714	264	None	-0.3593	-0.889	-0.9575	8.5224	43.6746	"{""0"": 264, ""10"": 35, ""-1"": 714}"	2773.1039
277001	0.7507	725	219	None	-0.3513	-0.4719	-0.9419	12.227	26.484	"{""0"": 219, ""10"": 38, ""-1"": 725}"	2783.7853
278004	0.7498	728	237	None	-0.347	-1.0406	-0.6306	12.4972	29.1795	"{""0"": 237, ""10"": 38, ""-1"": 728}"	2794.6199
279019	0.7489	839	152	None	-0.5901	-0.9772	-1.1525	11.7201	33.9489	"{""0"": 152, ""10"": 24, ""-1"": 839}"	2804.9023
280000	0.748	760	191	None	-0.4689	-0.3703	-0.465	16.7518	55.9106	"{""0"": 191, ""10"": 30, ""-1"": 760}"	2815.2494
281001	0.7471	758	204	None	-0.3676	0.2188	-0.3875	20.2345	39.9407	"{""0"": 204, ""10"": 39, ""-1"": 758}"	2826.0314
282000	0.7462	721	242	None	-0.3614	-0.4922	-0.7594	12.2566	38.3665	"{""0"": 242, ""10"": 36, ""-1"": 721}"	2837.387
283001	0.7453	718	247	None	-0.3576	-0.8476	-0.8381	15.9499	33.4657	"{""0"": 247, ""10"": 36, ""-1"": 718}"	2848.0483
284001	0.7444	711	244	None	-0.261	-0.639	-0.5525	19.2096	35.8474	"{""0"": 244, ""10"": 45, ""-1"": 711}"	2859.8219
285019	0.7435	702	279	None	-0.3261	-0.5734	-0.7494	11.4705	34.8172	"{""0"": 279, ""10"": 37, ""-1"": 702}"	2871.0509
286012	0.7426	679	272	None	-0.2608	-0.771	-0.9337	8.4853	37.5387	"{""0"": 272, ""10"": 42, ""-1"": 679}"	2882.5696
287013	0.7417	737	228	None	-0.3766	-0.8812	-0.8312	10.8495	36.1045	"{""0"": 228, ""10"": 36, ""-1"": 737}"	2893.8819
288015	0.7408	833	145	None	-0.5918	-0.9991	-1.1262	12.0142	37.617	"{""0"": 145, ""10"": 24, ""-1"": 833}"	2904.3025
289004	0.7399	800	166	None	-0.5763	-0.8449	-0.7725	27.3235	76.3283	"{""0"": 166, ""10"": 23, ""-1"": 800}"	2914.4422
290019	0.739	902	93	None	-0.6916	-0.8156	-0.5925	31.9845	93.1274	"{""0"": 93, ""10"": 20, ""-1"": 902}"	2924.6411
291005	0.7381	778	184	None	-0.5456	-0.9039	-0.8819	45.1161	106.2092	"{""0"": 184, ""10"": 24, ""-1"": 778}"	2934.3852
292001	0.7372	734	226	None	-0.3755	-1.0422	-0.8769	52.4696	101.0159	"{""0"": 226, ""10"": 36, ""-1"": 734}"	2945.4359
293018	0.7363	710	262	None	-0.2557	-0.8454	-0.82	25.4945	49.6205	"{""0"": 262, ""10"": 45, ""-1"": 710}"	2956.7846
294008	0.7354	705	248	None	-0.3384	-0.643	-0.5994	12.3443	39.0734	"{""0"": 248, ""10"": 37, ""-1"": 705}"	2967.9074
295018	0.7345	688	271	None	-0.1762	-1.1102	-0.9694	11.7969	39.0399	"{""0"": 271, ""10"": 51, ""-1"": 688}"	2980.2351
296014	0.7336	826	145	None	-0.5783	-0.7062	-0.6006	7.3726	30.4957	"{""0"": 145, ""10"": 25, ""-1"": 826}"	2990.0222
297017	0.7327	718	245	None	-0.317	-0.9203	-0.4119	14.249	38.4419	"{""0"": 245, ""10"": 40, ""-1"": 718}"	3001.9819
298002	0.7318	697	244	None	-0.2609	-0.5625	-0.5069	18.2873	33.3409	"{""0"": 244, ""10"": 44, ""-1"": 697}"	3014.606
299001	0.7309	674	278	None	-0.2042	-1.161	-0.7569	12.0284	36.0395	"{""0"": 278, ""10"": 47, ""-1"": 674}"	3026.6669
300016	0.73	771	208	None	-0.4049	-0.8562	-0.52	10.57	36.7448	"{""0"": 208, ""10"": 36, ""-1"": 771}"	3037.9339
301000	0.7291	677	278	None	-0.3933	-0.7246	-0.6356	8.2414	38.0272	"{""0"": 278, ""10"": 29, ""-1"": 677}"	3049.1116
302013	0.7282	704	266	None	-0.2705	-0.4203	-0.6775	14.5628	39.0073	"{""0"": 266, ""10"": 43, ""-1"": 704}"	3061.8462
303017	0.7273	745	231	None	-0.4631	-0.5391	-0.3837	18.8892	34.3638	"{""0"": 231, ""10"": 28, ""-1"": 745}"	3072.7252
304007	0.7264	713	244	None	-0.3869	-1.0115	-1.0169	19.2317	49.0141	"{""0"": 244, ""10"": 33, ""-1"": 713}"	3083.8002
305018	0.7255	714	266	None	-0.3996	-0.0266	-0.4713	24.3298	45.4806	"{""0"": 266, ""10"": 31, ""-1"": 714}"	3095.3482
306009	0.7246	663	292	None	-0.3058	-0.7693	-0.6719	14.663	31.1682	"{""0"": 292, ""10"": 36, ""-1"": 663}"	3106.6392
307003	0.7237	782	175	None	-0.4145	-0.8453	-0.5006	12.9203	31.4584	"{""0"": 175, ""10"": 37, ""-1"": 782}"	3118.6709
308017	0.7228	792	193	None	-0.4951	-0.7109	-0.8737	18.0065	39.6752	"{""0"": 193, ""10"": 29, ""-1"": 792}"	3129.7715
309005	0.7219	691	261	None	-0.335	-0.3787	-0.535	16.9163	38.1435	"{""0"": 261, ""10"": 36, ""-1"": 691}"	3142.1633
310004	0.721	740	227	None	-0.4204	-0.8922	-0.8925	11.791	39.6796	"{""0"": 227, ""10"": 32, ""-1"": 740}"	3154.2072
311001	0.7201	659	288	None	-0.1595	-0.7353	-0.6419	15.9103	35.3579	"{""0"": 288, ""10"": 50, ""-1"": 659}"	3167.2305
312003	0.7192	761	213	None	-0.48	-0.2949	-0.4781	10.3345	30.8838	"{""0"": 213, ""10"": 28, ""-1"": 761}"	3178.1209
313009	0.7183	744	242	None	-0.5408	-0.9578	-0.9319	8.7263	37.3524	"{""0"": 242, ""10"": 20, ""-1"": 744}"	3188.6053
314008	0.7174	685	278	None	-0.3253	-1.0187	-1.0487	21.9045	56.4521	"{""0"": 278, ""10"": 36, ""-1"": 685}"	3199.9997
315014	0.7165	666	294	None	-0.2048	-0.9344	-0.9856	19.2669	32.8777	"{""0"": 294, ""10"": 46, ""-1"": 666}"	3212.5302
316006	0.7156	682	284	None	-0.4254	-0.8574	-0.7537	13.2866	31.2875	"{""0"": 284, ""10"": 26, ""-1"": 682}"	3223.274
317013	0.7147	754	217	None	-0.3913	-1.0359	-1.0944	12.2193	29.7879	"{""0"": 217, ""10"": 36, ""-1"": 754}"	3235.1718
318001	0.7138	655	294	None	-0.2682	-0.0417	-0.5394	11.1054	40.1239	"{""0"": 294, ""10"": 39, ""-1"": 655}"	3246.1387
319005	0.7129	734	219	None	-0.2231	-0.8072	-0.8119	15.503	37.2207	"{""0"": 219, ""10"": 51, ""-1"": 734}"	3257.9991
320004	0.712	673	287	None	-0.2833	-0.2969	-0.6137	11.2558	33.6648	"{""0"": 287, ""10"": 39, ""-1"": 673}"	3269.3699
321014	0.7111	766	207	None	-0.3921	-0.9719	-0.9331	8.8088	28.225	"{""0"": 207, ""10"": 37, ""-1"": 766}"	3280.527
322006	0.7102	738	228	None	-0.4819	-1.0187	-0.7762	10.7398	39.674	"{""0"": 228, ""10"": 26, ""-1"": 738}"	3291.8669
323001	0.7093	864	112	None	-0.6774	-0.8777	-0.7419	8.7989	50.6786	"{""0"": 112, ""10"": 19, ""-1"": 864}"	3301.7155
324016	0.7084	743	245	None	-0.466	-0.9008	-0.7956	20.8646	57.5029	"{""0"": 245, ""10"": 27, ""-1"": 743}"	3313.0745
325003	0.7075	718	227	None	-0.3019	-1.2349	-1.3644	21.2535	35.1994	"{""0"": 227, ""10"": 42, ""-1"": 718}"	3324.5961
326011	0.7066	694	267	None	-0.2222	-0.5763	-0.4331	11.7527	40.1183	"{""0"": 267, ""10"": 47, ""-1"": 694}"	3337.0064
327006	0.7057	717	238	None	-0.3186	-0.7031	-0.7631	10.8359	37.6043	"{""0"": 238, ""10"": 40, ""-1"": 717}"	3349.3543
328003	0.7048	774	192	None	-0.4654	-1.5093	-1.4519	8.4895	30.8882	"{""0"": 192, ""10"": 31, ""-1"": 774}"	3360.2977
329013	0.7039	842	146	None	-0.6158	-1.0574	-1.3531	19.3904	47.4932	"{""0"": 146, ""10"": 22, ""-1"": 842}"	3370.4667
330001	0.703	647	290	None	-0.1387	0.2188	-0.4869	23.0699	51.4199	"{""0"": 290, ""10"": 51, ""-1"": 647}"	3383.3674
331009	0.7021	707	250	None	-0.1954	-0.85	-0.635	11.8198	35.9851	"{""0"": 250, ""10"": 51, ""-1"": 707}"	3395.5847
332009	0.7012	801	172	None	-0.531	-0.968	-0.9844	10.3236	45.8301	"{""0"": 172, ""10"": 27, ""-1"": 801}"	3406.3254
333010	0.7003	724	230	None	-0.2537	-1.0432	-1.1444	19.1144	47.028	"{""0"": 230, ""10"": 47, ""-1"": 724}"	3419.3296
334013	0.6994	732	220	None	-0.2213	-0.7989	-0.7631	14.3869	36.5015	"{""0"": 220, ""10"": 51, ""-1"": 732}"	3432.5661
335016	0.6985	646	308	None	-0.1555	-0.836	-0.5644	10.5378	54.103	"{""0"": 308, ""10"": 49, ""-1"": 646}"	3446.3993
336012	0.6976	634	305	None	-0.0643	-0.9572	-0.7581	14.0533	45.0858	"{""0"": 305, ""10"": 57, ""-1"": 634}"	3461.5948
337000	0.6967	606	326	None	-0.0466	-0.3503	-0.8381	13.051	50.5351	"{""0"": 326, ""10"": 56, ""-1"": 606}"	3476.3411
338004	0.6958	711	251	None	-0.2898	-1.0984	-1.17	15.0346	34.5581	"{""0"": 251, ""10"": 42, ""-1"": 711}"	3489.1446
339000	0.6949	655	285	None	-0.0954	-0.1477	-0.54	16.2541	34.7324	"{""0"": 285, ""10"": 56, ""-1"": 655}"	3502.2194
340008	0.694	629	321	None	-0.0486	-0.2723	-0.5462	13.3209	42.1187	"{""0"": 321, ""10"": 58, ""-1"": 629}"	3515.8664
341004	0.6931	643	303	None	-0.1436	-0.6317	-0.635	11.2012	47.3418	"{""0"": 303, ""10"": 50, ""-1"": 643}"	3529.6945
342013	0.6922	653	302	None	-0.112	-0.648	-0.5431	12.2617	33.4309	"{""0"": 302, ""10"": 54, ""-1"": 653}"	3542.9775
343009	0.6913	646	298	None	-0.1265	-0.599	-0.4831	11.1194	43.4395	"{""0"": 298, ""10"": 52, ""-1"": 646}"	3556.3672
344003	0.6904	645	305	None	-0.2062	-0.6906	-0.8219	10.4699	45.853	"{""0"": 305, ""10"": 44, ""-1"": 645}"	3570.3646
345010	0.6895	627	328	None	-0.1063	-0.3293	-0.6225	14.8479	36.0212	"{""0"": 328, ""10"": 52, ""-1"": 627}"	3584.3793
346007	0.6886	627	310	None	-0.0271	-0.4821	-0.555	12.3545	38.0432	"{""0"": 310, ""10"": 60, ""-1"": 627}"	3598.3265
347011	0.6877	620	335	None	-0.1295	-0.1719	-0.3256	10.6084	41.5653	"{""0"": 335, ""10"": 49, ""-1"": 620}"	3611.835
348011	0.6868	634	323	None	-0.204	-0.6203	-0.865	11.0434	36.3373	"{""0"": 323, ""10"": 43, ""-1"": 634}"	3625.5809
349009	0.6859	633	323	None	-0.2134	-0.8285	-0.8562	8.7825	48.2526	"{""0"": 323, ""10"": 42, ""-1"": 633}"	3639.2351
350017	0.685	631	325	None	-0.1101	-0.8476	-0.7994	14.6977	37.8695	"{""0"": 325, ""10"": 52, ""-1"": 631}"	3654.0451
351000	0.6841	630	285	None	0.0509	-0.1719	-0.6469	17.2461	39.0857	"{""0"": 285, ""10"": 68, ""-1"": 630}"	3669.0021
352013	0.6832	639	332	None	-0.2162	-0.9672	-1.1256	10.3323	42.9195	"{""0"": 332, ""10"": 42, ""-1"": 639}"	3683.6321
353013	0.6823	634	315	None	-0.124	-0.7406	-0.5819	13.6425	49.0659	"{""0"": 315, ""10"": 51, ""-1"": 634}"	3697.8189
354016	0.6814	640	324	None	-0.2493	-0.7727	-0.6556	12.8972	36.3218	"{""0"": 324, ""10"": 39, ""-1"": 640}"	3710.6615
355011	0.6805	611	339	None	-0.1618	-0.4953	-0.5094	14.9912	40.6705	"{""0"": 339, ""10"": 45, ""-1"": 611}"	3722.3725
356007	0.6796	616	336	None	-0.1767	-0.3906	-0.3	13.1346	34.7826	"{""0"": 336, ""10"": 44, ""-1"": 616}"	3734.0933
357010	0.6787	613	340	None	-0.1127	-1.3312	-0.6912	13.0598	43.0371	"{""0"": 340, ""10"": 50, ""-1"": 613}"	3747.9515
358012	0.6778	680	273	None	-0.1896	-0.6411	-0.5738	12.5418	41.525	"{""0"": 273, ""10"": 49, ""-1"": 680}"	3760.8375
359004	0.6769	611	326	None	-0.0615	-0.2917	-0.4544	12.9692	39.1808	"{""0"": 326, ""10"": 55, ""-1"": 611}"	3774.8541
360002	0.676	646	307	None	-0.1964	-0.9467	-1.0538	13.0328	36.7933	"{""0"": 307, ""10"": 45, ""-1"": 646}"	3787.7982
361006	0.6751	599	344	None	0.011	-0.1442	-0.49	12.9757	43.5297	"{""0"": 344, ""10"": 61, ""-1"": 599}"	3801.7222
362001	0.6742	582	359	None	-0.0422	-0.8984	-0.65	12.2936	42.4751	"{""0"": 359, ""10"": 54, ""-1"": 582}"	3815.4263
363001	0.6733	627	310	None	0.003	-0.0417	-0.6956	16.4323	38.4274	"{""0"": 310, ""10"": 63, ""-1"": 627}"	3830.4504
364010	0.6724	605	337	None	0.0644	-0.6201	-0.6381	16.0065	42.0991	"{""0"": 337, ""10"": 67, ""-1"": 605}"	3844.4305
365004	0.6715	608	322	None	0.0322	-0.7578	-0.71	13.8823	39.8484	"{""0"": 322, ""10"": 64, ""-1"": 608}"	3856.4761
366002	0.6706	609	342	None	-0.1393	-1.2321	-0.6025	12.0699	41.6446	"{""0"": 342, ""10"": 47, ""-1"": 609}"	3868.8366
367004	0.6697	639	325	None	-0.2585	-0.5966	-0.5031	10.0438	32.7802	"{""0"": 325, ""10"": 38, ""-1"": 639}"	3882.1658
